NN_0,NN_1,NN_2,NN_3,NN_4,Logit_0,Logit_1,Logit_2,Logit_3,Logit_4,Xgboost_0,Xgboost_1,Xgboost_2,Xgboost_3,Xgboost_4,SVM_0,SVM_1,SVM_2,SVM_3,SVM_4,RF_0,RF_1,RF_2,RF_3,RF_4,NN,Logistic Regression,Xgboost,SVM,RF,Actual
0.28568098,0.39823928,0.21264066,0.062775835,0.040663227,0.26502911803747237,0.09301282049378078,0.0631010887426212,0.3426906131558606,0.236166359570265,0.6464738,0.12815005,0.06664679,0.1573755,0.0013538518,4.2535645152891615,0.8130083177380988,-0.2602401374851916,3.174026066692282,2.120616443007116,0.19686035024174486,0.10132413276176189,0.07661877527618366,0.46711218746713956,0.15808455425317014,1,1,2,1,3,0
0.22748233,0.0004691013,0.02456139,0.2486221,0.4988651,0.19372009460046727,0.33642679254021207,0.23341715617390268,0.0015603209884206938,0.2348756356969974,0.0061226077,0.97366244,0.0005294339,0.00023596438,0.019449573,1.8593944734242591,4.297833285637642,0.8054632841547777,-0.3110020532898343,3.294878763406393,0.14942662747210667,0.40589354072589373,0.21791375213243788,0.012169061505152255,0.21459701816440943,4,0,0,0,1,1
0.0394877,0.0112106595,0.005513222,0.7938246,0.14996381,0.7218296481688342,0.028541429605990758,0.12954201041800137,0.014077361303464637,0.106009550503709,0.93031174,0.0042887055,0.062214658,0.0022934407,0.0008914267,4.289342986482646,1.9428663066546294,3.1728748294228803,-0.2883088946398177,0.8297011688578606,0.7623271077807808,0.09386665828955586,0.08501115704449347,0.010647632743764518,0.04814744414140511,3,3,3,3,0,0
0.032174956,0.0018534033,0.004273979,0.95819193,0.0035056935,0.518873697731201,0.007294184487982674,0.011648973037883854,2.6144317538791658e-06,0.46218053031117867,0.15705188,0.0010694965,0.00025797242,0.000105216706,0.8415154,4.299569819600503,0.7519591792238364,2.10755978623365,-0.29725573996137167,3.2142205759981106,0.4350206808798803,0.0768460066593644,0.10623055757653549,0.000976698732630936,0.38092605615158914,3,3,3,3,0,4
0.95469,0.0030767226,0.005095351,0.00036922746,0.036768734,0.41557622423499474,0.20945519466934556,0.24018306289539176,0.004789818829089261,0.1299956993711787,0.81775296,0.014603158,0.007410539,0.0005316885,0.15970168,4.261437337277078,3.257051078875767,0.89059614197773,-0.2919458345194923,2.116384785179316,0.4012441470608941,0.3067703921049356,0.12307928592506912,0.010267711706823357,0.15863846320227776,0,0,0,0,0,0
0.48758668,0.094061606,0.24028483,0.15325178,0.024815083,0.13895533303519178,0.022132929157066317,0.052491418144746636,0.6858749253874507,0.10054539427554465,0.05006661,0.0058332803,0.009785942,0.9335884,0.0007257948,3.187610128432417,-0.25585510333204875,0.7631582410638195,4.280506427748002,1.8477728604524624,0.06820693548869694,0.025650403678569696,0.03221593987780102,0.8169496800980113,0.056977040856921096,0,0,2,0,3,3
0.40898624,0.0007847269,0.061869543,0.012275802,0.5160837,0.14878445025078432,0.4474857526210445,0.2690751498689637,0.0009669463370317465,0.13368770092217594,0.00078263046,0.12379022,0.0016633745,0.00027068492,0.8734931,0.8457343664606843,4.290058924482408,3.2810151157281426,-0.3089272795977992,2.1970150707190865,0.09298862081399074,0.26153828553147124,0.043099244972334666,0.0037645705627988944,0.5986092781194042,4,0,4,0,4,4
0.4284978,0.4327511,0.117369175,0.0033394229,0.018042447,0.16874458233449263,0.006329326599007955,0.026269293578120415,0.6538394325705453,0.14481736491783365,0.011438264,0.0013943795,0.004518355,0.9821101,0.00053887523,3.2666678303940695,0.7490009182165476,0.749999948985646,4.279868056843613,0.7462948402357018,0.23757788282870154,0.04946136522401041,0.03010467055887746,0.6174604769928062,0.0653956043956044,1,1,0,1,3,3
0.0019240993,0.45721892,9.471023e-06,5.620672e-06,0.54084194,0.08283021082708858,0.3975664864262005,0.11337085855526899,0.18169561107306856,0.22453683311837336,0.0032708736,0.23695222,0.0035456375,0.0041516083,0.75207967,2.0870829738759085,4.239375728827122,0.7715805847553823,-0.23025093064536603,3.2005064209558727,0.11162223365229496,0.3822210254152466,0.09415338010660047,0.06526913264473222,0.34673422818112565,4,4,1,4,1,1
0.2865703,0.15818399,0.506012,0.0034269027,0.04580674,0.37309240801720095,0.22901437658487833,0.20258223542464587,0.0354622750719581,0.1598487049013167,0.6593522,0.24662992,0.07919412,0.012354199,0.0024695683,4.239751196185444,3.206674743165235,2.1919835920931883,0.7774177324993812,-0.2599465517137837,0.5071771786230034,0.1389743650782555,0.17160074169579226,0.03211392929642849,0.15013378530652038,2,0,0,0,0,0
0.014802485,0.75065446,0.0038909651,0.00075972674,0.22989231,0.13597089863524217,0.09115654391291235,0.08576891168856152,0.6134055551697729,0.07369809059351107,0.0015761596,0.00044958174,0.00063892297,0.96272707,0.034608193,0.7460138468668418,2.0455136684281583,-0.28986904044054623,4.288510166489201,3.2553663640808677,0.028157928274947133,0.01520601340230297,0.017536444495613132,0.8950571951093939,0.04404241871774245,1,3,1,3,3,3
0.40441346,0.000101430036,0.017047875,0.0017795917,0.57665765,0.08370781792500946,0.11609551461657792,0.0691793585324519,0.6365851023463046,0.0944322065796561,0.0009509604,0.0007482205,0.0008287102,0.98727113,0.010200997,0.7773403643126752,1.9567100839882807,-0.28861460467000843,4.281643513882788,3.2533279324145923,0.03175706138943296,0.025376300682258365,0.012602772295614916,0.8626466490865752,0.06761721654611863,4,1,4,0,3,3
0.110559724,0.464018,0.006898165,0.012178354,0.40634578,0.17782244974208325,0.007006437661743903,0.04823181866894448,0.7138641624843384,0.05307513144289003,0.014624745,0.0015732253,0.0025670626,0.98110306,0.00013185827,3.2068849997543714,0.7251940007065144,1.8917505910309214,4.302829016144723,-0.2882106292719078,0.038326409256270975,0.007677644289149018,0.010568002790175599,0.9223122261235184,0.021115717540885755,1,3,1,3,3,3
0.009237011,0.5252909,0.00301089,5.1468464e-06,0.46245605,0.45045915584413593,0.062350762336203486,0.27363787889020325,0.002449060074380605,0.21110314285507686,0.17596626,0.056684755,0.76456326,0.0008697524,0.0019158957,3.2532788515779907,1.8500450505750832,4.294283882700036,-0.30041118712707005,0.8563425325511904,0.5668303946790981,0.10896624307485667,0.21669832113769502,0.0028161046050893725,0.10468893650326067,1,1,4,1,0,2
0.38030586,0.28709432,0.119407274,0.17096941,0.04222318,0.2935797049948792,0.26279850868320387,0.15179562152410114,0.0026832059351761966,0.2891429588626397,0.009414815,0.00067998527,0.05695,0.0001783717,0.93277687,4.273089405041015,3.247310795605672,0.864547684900127,-0.2892365253570616,1.9529434084479325,0.23158446348909068,0.14726053746151557,0.08527150154610602,0.014266461356324214,0.5216170361469634,0,4,1,1,4,4
0.071641214,0.029130716,0.026120378,0.78805965,0.08504802,0.09351189692767391,0.33142632322824866,0.20771420253760978,0.13857594812672858,0.22877162917973917,0.0004223355,0.029738806,0.0014443693,0.00027447948,0.96812004,-0.25912640408428034,4.233643196452841,3.1446379929606274,0.9892222340124646,2.0977865408710348,0.0993376008918432,0.17907519442432218,0.08163415983040911,0.011607115299339152,0.6283459295540866,3,3,3,0,4,4
0.013058922,0.5051631,0.004614196,4.0646686e-05,0.47712317,0.23835623103467565,0.3865806274976522,0.14845710843091237,0.0027824359987726577,0.22382359703798704,0.23987749,0.7086587,0.048569076,0.0009387535,0.0019559725,3.2699185467584644,4.2753195621371285,1.1041667063701666,-0.3014738186326684,2.001953051496332,0.3085230458303881,0.36922327709710145,0.11518311808008656,0.007647091743678636,0.19942346724874527,1,0,1,1,1,1
0.024257228,0.07395489,0.5478338,0.051967897,0.30198616,0.17839554313611702,0.36698540138084457,0.24119181923777686,0.0033572322638964055,0.21007000398136527,0.0013877009,0.96295696,0.007510785,0.0006785552,0.027465938,0.8727355199842078,4.278733805390368,2.218048445724668,-0.2988488116926993,3.2319332399344147,0.09677662982391343,0.6462630792771968,0.13344448267790926,0.007064189008767272,0.11645161921221325,2,1,2,1,1,1
0.0054651992,0.78243357,1.6431255e-05,1.4249972e-05,0.21207048,0.15806465414146315,0.3999722613431067,0.1489326268192543,0.004523749294058232,0.2885067084021176,0.0011988799,0.08474199,0.00013280039,8.857648e-05,0.91383773,2.111217990753918,3.2642712263227165,0.7561448122337574,-0.29094636389718975,4.280102724245738,0.1250264618613795,0.3897898512077967,0.06895038222792595,0.02448844843112628,0.3917448562717717,1,1,4,1,4,4
0.7198978,0.050484948,0.00016128304,3.4465697e-06,0.22945254,0.3490139452598463,0.2753382851047618,0.07394326634319918,0.03059634317838217,0.2711081601138105,0.0014451738,0.98765635,0.0022452,0.00097512343,0.007678089,2.1085001312647407,4.28394697925514,0.8162487372426612,-0.2876303277150812,3.1877611080528365,0.1624300551826823,0.5673501040622493,0.09604070718682867,0.04444802588180046,0.12973110768643933,0,0,0,0,1,1
0.47808406,0.1980487,0.2584291,0.030323591,0.035114553,0.46073748773859363,0.24842489057357695,0.1215028428167177,0.004490893435495997,0.16484388543561565,0.023218345,0.0020273898,0.1270991,0.00012786398,0.8475274,4.282245818743667,3.194221871225857,0.8309664850018567,-0.29690889798801956,2.2310608070290314,0.3478839848903625,0.1709298766611184,0.1765038324661494,0.012291235599411943,0.29239107038295775,0,1,0,1,0,4
0.0014516506,0.8261541,6.5166355e-06,8.297647e-07,0.17238694,0.3298991717561652,0.22248843384598754,0.18935124114589552,0.0004300949272677251,0.25783105832468406,0.05381455,0.0019542007,0.11469608,0.0001487922,0.8293864,3.2683861344498943,0.8166303073366397,2.1749592210768522,-0.2976530466694625,4.270769508765661,0.21029708642161535,0.1593788077765249,0.33568634109026285,0.007443805967779232,0.28719395874381737,1,4,1,4,2,4
0.03831478,0.025648795,0.3210332,0.028402595,0.58660066,0.335556549772475,0.27346405182552547,0.15368838595820483,0.011974600710904466,0.22531641173289021,0.51013064,0.3585625,0.12667726,0.002428243,0.0022013485,4.270824021522758,3.2601180968761767,0.7785530175686617,-0.28164329943617805,1.895382067728781,0.3276471363820571,0.3335100805923282,0.15393119037954528,0.016694396360780375,0.16821719628528897,4,2,2,2,1,0
0.024978217,0.006422648,0.013650282,0.95204365,0.0029051697,0.36463654104453674,0.011091998302003022,0.4094504454852449,0.0055883362246943,0.209232678943521,0.5855227,0.08839301,0.29347184,0.025060497,0.007551937,3.2711852820715683,0.741909890353381,4.261420841938005,0.7766843364429437,0.7608577454559907,0.22670329697656105,0.15221974589434561,0.4091911474876154,0.14959980425615216,0.06228600538532567,3,3,3,3,2,0
0.014445738,0.0008885263,0.0015658299,0.9819421,0.0011577152,0.25980965703174635,0.3477253731836799,0.08690810461318813,0.016599412253291465,0.28895745291809405,0.0010918801,0.9515338,0.0039369985,0.00043661322,0.043000724,0.7692441988796594,4.294405049172217,2.0784934261179675,-0.2929966936398593,3.2071946876253463,0.12825871953889165,0.5006125592862064,0.10270531367270258,0.018786625332265643,0.24963678216993365,3,3,3,3,1,1
0.021742312,0.001714843,0.0027260482,0.970902,0.0029147589,0.11778652434718972,0.026213129960179053,0.1028760839419717,0.6041704929514032,0.14895376879925631,0.016047198,0.0009394965,0.0025193694,0.97999614,0.00049781095,1.9128712463240138,1.909810707396782,1.8862741851144467,4.259839660955,-0.2321042513108924,0.038724077849505135,0.04396186855386937,0.04115298113600449,0.8302981910203833,0.0458628814402371,3,3,3,3,3,3
0.29830104,0.22056442,0.44547984,0.0025152762,0.033139408,0.3466206977173451,0.3228099881005572,0.10491485511096513,0.0020057057262147194,0.22364875334491796,0.0073257,0.0005008158,0.050412055,3.503898e-05,0.94172645,4.276240710052503,1.9876415241461711,0.7730793136184867,-0.28415606594651993,3.2522440720750683,0.4071820858901615,0.15040167735360802,0.10546544839309907,0.0056852244642622155,0.33126556389886913,2,0,0,0,0,4
0.2463003,0.30141833,0.15684389,0.2757544,0.019683093,0.1337440666801228,0.4598910209673689,0.0787613301288972,0.00529225409116298,0.3223113281324481,0.003946778,0.9817671,0.000700332,0.00040006367,0.0131857,2.217924299601422,4.2962367327363005,0.7354841593510082,-0.31199589011533313,3.298581764723389,0.16425418243967052,0.5241785425292929,0.09956405391352732,0.07076310146672976,0.1412401196507793,1,1,1,0,1,1
0.27195057,0.29907426,0.20673487,0.17027427,0.051966004,0.0990975477731065,0.4372659804986894,0.16657361678685217,0.0022083154050099012,0.2948545395363419,0.0017537965,0.96475327,0.00027774888,0.00023724767,0.03297789,1.9082974722547383,4.264932923649385,0.7792411060872868,-0.2883531498682278,3.276623973240283,0.13241999428379317,0.5081853437867065,0.15018350544099443,0.021769163305388858,0.18744199318311708,1,1,2,1,1,1
0.9217659,0.01227088,0.037363768,0.0013071068,0.02729227,0.06336243800764872,0.351336924829016,0.23158629733844854,0.18401862188213663,0.16969571794275004,0.002752914,0.0016246679,0.9768118,0.003250994,0.015559567,0.8276372665613327,4.2009025966965305,3.2325787203007583,1.9449533895570212,-0.23961692733392875,0.09612431238360843,0.22445174476122592,0.4054564592871555,0.12310375783599159,0.1508637257320184,0,0,0,0,2,2
0.014667744,0.0022108632,0.004929752,0.97695345,0.001238095,0.2291987629676229,0.342076932697083,0.18395667889781767,0.020589250252430705,0.22417837518504577,0.0008542089,0.025580542,0.0011648802,0.00016620777,0.97223413,3.194588776925791,4.258795611702072,0.939199817524988,-0.2770630848602292,2.071357303666619,0.0695276060215513,0.13522161622505297,0.025812714230310795,0.0030817564759883136,0.7663563070470965,3,3,3,3,4,4
0.718523,0.0007935,0.006951157,7.644406e-05,0.27365598,0.14843727718263763,0.018912651735254558,0.7305290166761852,0.0012260439942907873,0.10089501041163175,0.08992659,0.0093467105,0.89311635,0.0061547174,0.0014555744,3.1337753045526484,0.9697235300898592,4.303276728962401,-0.29936843483639397,1.7837659722229244,0.30303471813766497,0.08942483471242203,0.4232081210837649,0.06414934304048242,0.12018298302566559,0,0,0,0,2,2
0.21090434,0.000965459,0.019930048,0.26788506,0.50031507,0.1568093414418089,0.02889071345624082,0.06687322753264699,0.6120187616587777,0.13540795591052562,0.022839328,0.0026205904,0.0077192676,0.96641934,0.00040143775,2.979254711516554,1.9762132077543002,-0.2351924356202035,4.260361566032181,0.8310087824188399,0.05395512600424556,0.07054490252885659,0.031036006201522418,0.7797165220047181,0.06474744326065715,4,0,3,0,3,3
0.0060190544,0.7474943,1.8444978e-05,3.1725763e-06,0.24646498,0.05019143988987217,0.40748712384952007,0.20062445230561785,0.048179250134354874,0.29351773382063495,0.082479,0.8169207,0.07554024,0.023536397,0.0015236702,0.7816257596908126,4.26662370606892,3.237691884298319,-0.2686077181335018,1.899361305428271,0.17764435906339243,0.40379722459500494,0.10857363849730049,0.12295102145184904,0.187033756392453,1,1,1,4,1,1
0.5574384,0.0010010678,0.0045023183,0.0074367,0.42962152,0.45330471186877636,0.18183052519262782,0.0666517349917217,0.006003542400216986,0.2922094855466571,0.9484464,0.005323088,0.0023363195,0.001053022,0.042841237,4.2965980152495575,1.7774001160702997,1.8995307308316758,-0.2794061046315121,1.8963824320591722,0.37931464849709984,0.12655527683339934,0.13261424326799,0.019271503589928973,0.34224432781158187,0,1,4,0,0,0
0.08536602,0.021972558,0.00670896,0.55304027,0.33291227,0.1595320306006095,0.41492950919301597,0.06520567386330532,0.015658749750576427,0.3446740365924928,0.0017414754,0.9812935,0.00064695644,0.00030880197,0.016009241,1.7613087128898417,4.295592385209585,0.7677617379340705,-0.3039821611804108,3.2933837932163765,0.12333166796001127,0.48698049258814885,0.10702044194689347,0.12680132730301075,0.15586607020193555,3,3,4,3,1,1
0.002941094,0.7549276,1.0545754e-05,2.109521e-06,0.24211875,0.18120067754317526,0.2663726758393745,0.07589289807986604,0.15419312717068717,0.32234062136689706,0.18591513,0.055145327,0.0652765,0.6924935,0.0011695505,2.16139860016892,4.257207195902223,0.7851844949483854,1.927011492323082,0.7700403235113101,0.15839202925308848,0.1276274978806052,0.12112480392340692,0.47099774158707036,0.12185792735582918,1,1,1,4,3,3
0.5243618,0.10202071,0.3231566,0.0017131281,0.048747823,0.1021551705885686,0.04911589007223484,0.05123821600438105,0.6909725977340055,0.10651812560080988,0.00045282583,0.25243866,0.0013598645,0.0084489435,0.73729974,1.8700170719438156,3.132497166247105,-0.2659795772916806,4.272201708338707,0.8853545887919039,0.09231010835210812,0.2321048019109032,0.039936316462218506,0.420723920834564,0.21492485244020582,0,0,1,0,3,4
0.67939484,0.011546471,0.002224098,0.0034403217,0.3033943,0.16338672289609588,0.38648993724032804,0.2065092694085426,0.035525545317784776,0.20808852513724868,0.85143065,0.093103945,0.019735243,0.02906079,0.006669397,0.7032683049027,2.2054136011619754,1.806457091503984,0.7971882828478957,4.301403743125485,0.19283103018716385,0.263359645608427,0.061103482400551454,0.08181407000721741,0.4008917717966403,0,0,4,0,4,0
0.06507627,0.029283496,0.018799538,0.35433087,0.53250986,0.1058139537195597,0.45313284816638,0.234831284033326,0.02210553447135323,0.18411637960938118,0.096663885,0.84778255,0.04809994,0.0054901894,0.0019635106,2.069115543714107,4.2773963087381315,3.253768256774136,-0.27604991428434744,0.7392710498334923,0.20541589945116864,0.4358429331510382,0.13414936314225634,0.03223296435681573,0.19235883989872085,4,3,4,3,1,1
0.29170412,0.2391928,0.18161634,0.17718321,0.110303566,0.25748366498456116,0.3340974683661169,0.1800381644185343,0.03445865324432148,0.1939220489864663,0.0015882105,0.0010612094,0.03706634,0.00020265079,0.9600816,1.8370570822111898,4.260837244200333,0.8758660269712194,-0.26551540399973095,3.217061290232096,0.14448542277664903,0.2588687233791761,0.12764498199726768,0.010641581638094321,0.4583592902088127,0,4,2,0,4,4
0.003462845,0.53176063,0.0040944093,0.00040550056,0.4602766,0.11325760146442707,0.3087027152343568,0.05241782414374841,0.2336413151258449,0.2919805440316229,0.28708455,0.61963826,0.029409813,0.06121244,0.0026549294,2.1104342356488694,4.252969905637174,-0.230022255138411,3.0517450448278547,0.7948457297345921,0.15707268720261314,0.317064415399641,0.09801398370162044,0.22737027974122995,0.2004786339548954,1,3,1,1,1,1
0.23390914,0.00041282573,0.2520409,0.0034570764,0.51018006,0.8362653609915086,0.08585302085753689,0.036554131200032106,0.00011068113011380598,0.041216805820808715,0.95162636,0.0050602728,0.041862015,0.0005367515,0.00091462646,4.311415506972816,3.220481097464084,2.0221089030320583,-0.3085087980365173,0.7360316568768267,0.961705893832943,0.0025,0.03430503512880562,0.0,0.001489071038251366,4,1,0,0,0,0
0.30459747,0.20556891,0.45718846,0.004271946,0.02837319,0.04264140129050393,0.2289591736224143,0.06083736926364997,0.4802092243837866,0.18735283143964523,0.0015184005,0.00088232197,0.0013449994,0.98976,0.0064942143,-0.31288099874868225,2.2829810777016606,0.7185860248606429,4.282241923393749,3.3018094370537336,0.04719918724150156,0.06714307767604319,0.03160631985123088,0.6661238374654846,0.18792757776573982,2,0,2,2,3,3
0.37865946,0.0005408278,0.06818944,0.05090768,0.5017025,0.40353515204565826,0.23343838232646136,0.21321468970311014,0.006212205025077626,0.1435995708996926,0.36821622,0.4874559,0.13928865,0.002152528,0.0028866734,4.265605620855262,3.2428176440727503,2.206717835037094,-0.28643595212855283,0.7731902982290287,0.3666279755697772,0.38216461982652605,0.16863407361486185,0.020466360211829952,0.06210697077700482,4,1,3,0,1,1
0.004940819,0.61147803,1.7397777e-05,1.6962865e-06,0.3835621,0.30417708411525657,0.21882565081126015,0.3842601658201621,2.969668098870442e-05,0.0927074025723325,0.005610586,0.94644576,0.0045323437,0.00019672417,0.04321461,1.2118760006225988,4.261961256792166,3.262129198707017,-0.3047302735243902,2.2030018055656133,0.09766500065606928,0.6130790304034023,0.10818074967381103,0.00040540540540540544,0.1806698138613122,1,1,4,4,1,1
0.27505276,0.23043008,0.1675846,0.29655713,0.030375438,0.048161142869185526,0.010064053707635974,0.22393764748454675,0.6429117679132841,0.07492538802534772,0.013672074,0.007889472,0.026416317,0.17095286,0.78106934,-0.29438075930141255,2.245361117914181,0.7159521094579515,4.287045516277856,3.270798270885722,0.10719647588802408,0.04037647096970266,0.118020977267645,0.5446173884812944,0.189788687393334,3,3,0,0,3,4
0.0041826637,0.7774311,1.5106959e-05,5.299169e-06,0.2183659,0.08258376708177624,0.21974252895403032,0.1092158837893959,0.40871846813745943,0.179739352037338,0.0010662342,0.00036771223,0.0005562327,0.0065184147,0.9914914,-0.28099424932282285,2.1937366299083294,0.7211148547483983,3.2505250683811626,4.286236128618523,0.044661589225948484,0.07300321851329683,0.03446038213983382,0.16109146665198984,0.6867833434689311,1,0,1,4,4,4
0.029392352,0.62620205,0.0059991735,1.8128629e-05,0.33838832,0.18542954649813587,0.41382817714709336,0.19829035613093418,0.002161823306328974,0.2002900969175076,0.67764556,0.13627236,0.18083127,0.0027035791,0.002547301,4.269546223721328,3.2631208331035157,2.248156580837962,-0.3060184273754486,1.080176973028705,0.3673524379899727,0.3064493556958713,0.18458979729482025,0.01109618241549429,0.13051222660384165,1,0,1,1,0,0
0.3507294,0.40581927,0.17197697,0.03919781,0.032276556,0.3754459304005425,0.32472981139344664,0.06529986083314156,0.004056421794841125,0.2304679755780281,0.0077990005,0.0027487886,0.028256029,0.0001043304,0.9610919,4.289899587665613,3.258063641100186,0.7397236969551083,-0.3054933307996706,2.2719773955721236,0.23707454661666794,0.2568395794071719,0.08010149587148277,0.012168430439330953,0.4138159476653464,1,1,1,1,4,4
0.3826847,0.0008275805,0.04538094,0.027459301,0.54364747,0.3163689970128068,0.34969998283312936,0.09965148420765824,0.000259802490281053,0.2340197334561246,0.9293647,0.010486758,0.0016926891,0.0003871937,0.05806873,4.281882908659027,3.2728422967863615,1.208419346914408,-0.31314682206150823,2.2646754078927414,0.4739045819382731,0.26802143820076557,0.14615660808948644,0.006909720995539216,0.10500765077593562,4,1,4,1,0,0
0.2544392,0.1762063,0.49565214,0.002970535,0.070731774,0.4721372059804376,0.19435060148843825,0.09576218394121726,0.00010983319089703271,0.23764017539900995,0.9195716,0.0047209207,0.011797335,0.00025206438,0.06365812,4.3035800883057975,3.2676703694804017,1.148921843371323,-0.31529535603448655,2.235071278207152,0.5189662415642828,0.11673474138878005,0.15973403971151062,0.0024584329507439367,0.20210654438468253,2,2,2,2,0,0
0.07561669,0.011661457,0.020168526,0.8845988,0.007954531,0.21942911924717304,0.43867708749429923,0.21956885356008682,0.017139920457365322,0.10518501924107544,0.0006418844,0.97576857,0.0012567547,0.00012216838,0.022210594,1.1144819967015123,4.268666835953636,3.189230020155509,-0.2905433983827031,2.148053663698128,0.09782862905382418,0.6290451571170889,0.11732246779374635,0.014514201762709537,0.14128954427263085,3,3,3,3,1,1
0.29481724,0.3618262,0.15457597,0.16652654,0.022254037,0.37685800822609905,0.26707433508409095,0.11853693002713138,0.010076234123558165,0.22745449253912045,0.9593695,0.0024687874,0.0008500028,0.00052516814,0.036786493,4.270992277721402,0.8338611832724782,2.123184732154082,-0.28317977525402216,3.210188073618108,0.506248036233834,0.1322925190600462,0.14546679053343825,0.04379664411133465,0.17219601006134685,1,4,1,1,0,0
0.022776192,0.0022885897,0.0020843402,0.9705423,0.0023084672,0.4025756716630679,0.24493151874685282,0.16309671111592425,0.020099439495781583,0.16929665897837354,0.36175346,0.4806846,0.15305646,0.0022431687,0.0022623115,4.267750507421351,3.2239794326177,0.8585956044619535,-0.2733107949097096,1.8477655410863516,0.36045051503474196,0.322310756579823,0.15737081857237223,0.007521917325264241,0.1523459924877984,3,3,3,3,0,1
0.54001737,0.15618326,0.26132864,0.00021083475,0.04225985,0.2413705350667579,0.3694675759761501,0.17269045116262124,0.009327977290480162,0.20714346050399055,0.002002656,0.96794945,0.0036840015,0.0012635009,0.025100455,4.259839998798597,2.191986857382313,0.7505152597894958,-0.26495005954910417,3.2205712297374105,0.1391883028494582,0.591706413515226,0.08414301624909504,0.022811140932540042,0.16215112645368038,0,0,0,2,1,1
0.011259739,0.5520138,0.0030574172,1.0736562e-05,0.4336583,0.25476656240119827,0.2325580098643426,0.04531903544995205,0.056136269138069635,0.4112201231464374,0.00667826,0.70939296,0.0012095708,0.0010482199,0.281671,2.0720483994704098,3.1755650730925526,0.7230333229137295,-0.2489758427012478,4.2887494838012765,0.12038782681438474,0.17572090082885977,0.08849578110922718,0.10946478992422914,0.5059307013232989,1,1,4,1,4,1
0.9748458,0.002005182,0.0048649055,0.010488693,0.007795348,0.23009686360057421,0.21372680040927847,0.14164693020574154,0.002719565280775308,0.41180984050363056,0.8790963,0.01852328,0.0010610272,0.0009992098,0.1003201,3.2796881356043848,2.235221774523305,0.7815531503089433,-0.3050120730427829,4.278327623208794,0.32970703978042254,0.23135226323993557,0.21841326646829512,0.012411989518887416,0.20811544099245943,0,0,0,0,0,0
0.37931535,0.00031473386,0.25162718,0.0008123114,0.36793044,0.15219207838708446,0.27638070059047265,0.16138542294374117,0.004368465409372954,0.40567333266932887,0.008113194,0.0016362531,0.18245734,0.00016261802,0.8076306,2.098675699094478,0.7269231806087595,3.283801299095713,-0.29715974081767704,4.289453879540185,0.18387545360328017,0.16596982718380762,0.27240531773161974,0.06591665751466587,0.3118327439666265,0,1,2,1,4,2
0.013986235,0.19432041,0.010815582,8.520051e-05,0.78079265,0.07643151843786863,0.2782220407049544,0.09640424879056557,0.34547542114669944,0.20346677091991203,0.0018253862,0.00086371676,0.971077,0.014730571,0.011503326,-0.28948584791290566,4.273205291089308,0.8542667460245617,3.231467473138042,2.120059435536184,0.12660724949666038,0.15561652876501436,0.23448952517886767,0.35489156181156534,0.12839513474789213,4,0,4,4,3,2
0.34003258,0.37531248,0.09706457,0.14020775,0.047382575,0.1834731452975305,0.40404086596882743,0.26415498823194683,0.0014648894502899002,0.14686611105140518,0.000789291,0.98477757,0.0028842434,0.00011202131,0.01143688,2.236465974143748,4.290790481478631,2.255481353786512,-0.3135353044580955,2.255427953460249,0.1355292253735413,0.5618151865213044,0.18011758298466674,0.004174709323893345,0.11836329579659413,1,3,1,0,1,1
0.65378314,0.21862781,0.029613921,0.07155617,0.026418915,0.2194066083879208,0.24831844212192847,0.15850663961069766,0.09687839916317578,0.2768899107162773,0.004345737,0.8600786,0.0062303795,0.005864801,0.12348044,2.090036373382304,4.238004892159799,-0.257416797747468,3.173695009207277,0.8797930629461073,0.2562620166071249,0.4202005502376872,0.12382140352115187,0.057088316852290814,0.14262771278174521,0,0,0,0,1,4
0.07022873,0.009426025,0.1468391,0.0064386195,0.7670675,0.540495855896945,0.04300011020702397,0.04612645930217191,0.15834207240165546,0.21203550219220363,0.6610658,0.0029351013,0.0006467281,0.0009068999,0.33444545,4.280402590518927,1.7816460077558114,0.7307147564213733,-0.25829043295696286,3.2698153844794167,0.2463101310307121,0.07833336781346166,0.04818247860908671,0.26135464683612275,0.365819375710617,4,4,4,4,4,0
0.40859562,0.49785206,0.07987649,0.003120725,0.010555183,0.145314785785696,0.10529251505022083,0.056007595225957316,0.5903741161458002,0.10301098779232556,0.0005677852,0.00031238637,0.00034830085,0.98685616,0.011915381,1.8379808381429599,0.7525988043026012,-0.2799877754262909,4.294304986818343,3.201713156801799,0.04365143987006676,0.0332616035947824,0.024430510650467245,0.7973198449945188,0.10133660089016507,1,1,1,1,3,3
0.05848788,0.024000084,0.017404621,0.36421657,0.5358908,0.23068852325864525,0.30561811987039755,0.11455292279769612,0.010265168483701655,0.33887526558955944,0.3765851,0.5275594,0.09220213,0.0018813328,0.0017719847,3.1999627824956582,4.272573622949355,2.199964641006706,-0.29476906194643904,1.0456913724333943,0.35430236325181796,0.3579486097804875,0.14590126629104672,0.006113567672020193,0.13573419300462763,4,3,4,4,1,1
