Xgboost_0,Xgboost_1,Xgboost_2,Xgboost_3,Xgboost_4
0.17268637,0.0024452414,0.0053946637,0.00017902619,0.81929475
0.27573633,0.003472002,0.030646494,0.68924403,0.00090117235
0.072140604,0.0024796606,0.0001731821,6.114966e-05,0.9251454
0.0017404627,0.20836478,0.0037749861,0.0010048717,0.7851149
0.0005120628,0.2740681,0.010726754,0.0028741083,0.711819
0.00037919765,0.96970695,0.0020296657,0.002467632,0.025416583
0.026751671,0.0005442208,0.00082354905,6.898764e-05,0.97181165
0.8605719,0.008891969,0.0011081462,0.00047172853,0.12895623
0.9193394,0.049963668,0.028284514,0.00064442883,0.0017679584
0.14635326,0.7067284,0.12505972,0.018315867,0.0035427744
0.4626828,0.36136428,0.16450335,0.010224954,0.0012245383
0.0073415465,0.0032340027,0.9014623,0.0033244102,0.08463772
0.0006088803,0.03718082,0.0012906473,0.00076914724,0.9601505
0.3883327,0.45046076,0.1322153,0.024975898,0.004015305
0.002210491,0.0018520405,0.001014255,0.9753033,0.019619964
0.00457077,0.0008867583,0.0035105604,0.9907342,0.00029772363
0.92223203,0.007353355,0.0011997567,0.00051034556,0.06870453
0.041073415,0.0063608056,0.3144067,0.00048873044,0.6376704
0.028428465,0.01070689,0.9084694,0.00034658102,0.052048717
0.4560176,0.49040833,0.048555657,0.0028354384,0.0021829696
0.014427426,0.0040264074,0.094367586,0.00014014448,0.8870384
0.001618173,0.98175013,0.00314444,0.0028916849,0.010595597
0.0017232063,0.002508377,0.0015129035,0.9776749,0.016580625
0.007268269,0.0033346291,0.09375871,0.00041875767,0.8952196
0.0032313794,0.0013508433,0.0050390516,0.53975743,0.45062128
0.019680923,0.0048941285,0.007777159,0.022864811,0.944783
0.99004143,0.0022149729,0.0021390491,0.0006611032,0.004943505
0.0014851503,0.0011676482,0.001092813,0.990012,0.006242432
0.9783012,0.0018490725,0.018291553,0.00085273536,0.00070538244
0.007565193,0.9701634,0.0004865856,0.00033946187,0.021445386
0.9863116,0.0013571922,0.0004363455,0.00010372539,0.011791063
0.28761557,0.51450515,0.12102421,0.06609094,0.010764178
0.89880085,0.076116785,0.022755941,0.000839291,0.0014871563
0.6517469,0.10115902,0.22906795,0.016561178,0.001464925
0.006340751,0.00036243236,0.001728374,0.99145705,0.00011140321
0.0019634287,0.98023075,0.00014434879,0.00018023717,0.017481195
0.014432775,0.96247417,0.00049369805,0.00013389034,0.022465447
0.0037925774,0.0024904446,0.0019559162,0.9726528,0.0191083
0.47804913,0.46099147,0.056504853,0.0020276813,0.0024269163
0.023459045,0.006843369,0.93057215,0.002785788,0.036339663
0.2327598,0.0011675223,0.0018992941,0.000368992,0.76380444
0.4938243,0.29420564,0.20261118,0.0028638279,0.0064950674
0.019269679,0.0014693041,0.0153495725,0.9636222,0.00028926466
0.23341249,0.43250537,0.09793052,0.22922067,0.006930937
0.004007308,0.00034294874,0.0032097222,0.99229604,0.00014400348
0.00066072197,0.9859753,0.0027610739,9.095469e-05,0.010511874
0.49701706,0.22832546,0.26700732,0.004421792,0.003228441
0.011396737,0.24663034,0.0004571193,0.0003946094,0.74112123
0.17283921,0.7477168,0.05847336,0.020082058,0.00088856625
0.0007578252,0.56557834,0.017211257,0.0010591662,0.4153934
0.67376447,0.26743606,0.029401777,0.025591437,0.0038062788
0.002322709,0.0022557415,0.96165335,0.0007377324,0.033030514
0.33902985,0.006141572,0.011149952,0.0005302246,0.64314836
0.0030013435,0.9813557,0.00027994395,9.996161e-05,0.015263098
0.016024275,0.0024829346,0.5381163,0.032482382,0.4108941
0.012865594,0.00046723313,0.98037565,9.438309e-05,0.006197101
0.3572175,0.6272783,0.011295931,0.0017524486,0.002455799
0.04883721,0.14935654,0.79792297,0.00224199,0.0016412743
0.2512992,0.28040263,0.46440548,0.0020507772,0.0018419899
0.1758725,0.07672819,0.19305016,0.5522168,0.0021322793
0.019051258,0.0003314135,3.280346e-05,2.7953427e-05,0.9805566
0.002039045,0.06355722,0.0002398625,0.000105702624,0.9340581
0.9690298,0.0036598484,0.0074891066,0.0026915644,0.01712971
0.93209946,0.013381326,0.014264909,0.00044464474,0.0398097
0.93724126,0.0030865415,0.023432247,0.00014220252,0.036097787
0.055003207,0.029787306,0.02780535,0.88646466,0.00093945896
0.06219415,0.89936775,0.031523354,0.0060212635,0.0008934544
0.0154682845,0.0018559896,0.0068209902,0.9753897,0.00046502115
0.1729805,0.6004306,0.04427719,0.17474584,0.007565792
0.10613093,0.46363187,0.3735586,0.052740358,0.003938244
0.039374866,0.0045151375,0.07652699,8.356511e-05,0.8794995
0.0012802758,0.0023464784,0.00096897065,0.97191614,0.023488102
0.005437104,0.00095066486,0.0032965876,0.016914664,0.97340095
0.0012795235,0.729141,0.012743741,0.0014536711,0.25538203
0.0026344792,0.018165903,5.3356678e-05,4.5743047e-05,0.9791005
0.08639155,0.872326,0.001600546,0.0005009308,0.039180916
0.0046276147,0.0020352176,0.930704,0.020124195,0.042508956
0.006483092,0.0042715343,0.87161493,0.011708354,0.10592205
0.0011975812,0.35313836,0.008088528,0.000737394,0.63683814
0.94239503,0.0035900972,0.0010559805,0.0005854162,0.052373406
0.0038231944,0.9839722,0.00064669794,0.000313832,0.011244035
0.0006524026,0.04757932,0.0018222333,0.00027572233,0.9496703
0.022592437,0.0022400245,0.01219676,0.96269196,0.0002787985
0.7241727,0.23454873,0.022747947,0.015059047,0.0034715347
0.9902272,0.0027740637,0.002162528,0.0007492344,0.004086988
0.43955374,0.34619668,0.20945454,0.0017085831,0.0030864533
0.0016744873,0.0023065088,0.0029947811,0.39210352,0.60092074
0.008334476,0.9554462,0.0010907921,0.00020729851,0.03492122
0.35183766,0.33621362,0.2978128,0.011733686,0.0024022
0.02235751,0.0020387415,0.0060082283,0.9693429,0.00025267832
0.55914223,0.19778728,0.23292238,0.005007625,0.0051405234
0.7944192,0.01669683,0.0010999104,0.0006925836,0.18709141
0.019422432,0.0011815861,8.619346e-05,7.1108014e-05,0.9792387
0.9489876,0.0010536204,0.0068514957,0.00015396919,0.042953346
0.9549495,0.005713861,0.031367425,0.006809594,0.0011595462
0.3492576,0.34874165,0.10660121,0.19111341,0.0042861365
0.2712636,0.006875558,0.001373673,0.000656402,0.7198308
0.0014175115,0.02877531,0.0015250959,0.0009697303,0.96731234
0.0031348935,0.0016857539,0.97883576,0.00022872146,0.016114842
0.0047119777,0.0036678393,0.9586622,0.0041363956,0.028821513
0.9666391,0.0052427575,0.004150336,0.0006398389,0.023328016
0.9577703,0.012845425,0.0073530306,0.0014547321,0.020576537
0.98326737,0.002061624,0.013040438,0.0009025149,0.0007280919
0.14970337,0.05152965,0.79541004,0.0022856514,0.0010713087
0.37680003,0.0054029804,0.0014492271,0.00045763518,0.6158901
0.26310673,0.030905476,0.022180296,0.6822312,0.0015763105
0.23500918,0.16102526,0.17003483,0.4312745,0.0026562056
0.00046362507,0.05211652,0.00048002956,0.0006177401,0.9463221
0.335203,0.22232689,0.43023825,0.008000809,0.0042310576
0.46982086,0.15484875,0.3493638,0.021804772,0.0041618496
0.02580026,0.0036932132,0.0052147214,0.96476597,0.0005258197
0.68365234,0.082974516,0.20581424,0.024873164,0.0026857534
0.58027405,0.008849978,0.0011693045,0.00032233816,0.40938437
0.1427863,0.005553371,0.0077262926,0.00015132959,0.8437828
0.9801087,0.0023160018,0.002492449,0.00020575633,0.014877155
0.2413612,0.038878348,0.026179226,0.69280297,0.00077823055
0.9862598,0.0022535324,0.010375175,0.0005582218,0.00055326684
0.0054903124,0.07961374,0.00054888334,0.00013357404,0.9142135
0.11827475,0.6510233,0.21871921,0.010757908,0.0012248065
0.0016350066,0.9755128,0.000244876,4.0936586e-05,0.022566421
0.29452884,0.5518569,0.13734509,0.0133592775,0.0029099123
0.053408705,0.88688725,0.050064243,0.006534976,0.0031048092
0.0009105136,0.064424306,0.0027057219,0.00022016953,0.9317393
0.000790393,0.97945,0.0026741568,0.0028783102,0.014207128
0.05249943,0.011973037,0.008823288,0.89227754,0.034426715
0.009657084,0.008082478,0.011627569,0.7349929,0.23563994
0.6726667,0.26987594,0.052179687,0.0028949743,0.0023826836
0.0029410673,0.9690471,0.0002346294,0.00025597375,0.027521184
0.00054638676,0.016491428,8.586042e-05,1.54456e-05,0.9828609
0.0008929307,0.032223944,0.0016744655,0.0030743566,0.96213436
0.048581384,0.0054062307,0.012445293,0.9327781,0.00078900723
0.59722704,0.33586457,0.03769737,0.02829771,0.0009133025
0.9642546,0.0035175714,0.0007986753,0.0006072196,0.030821932
0.23776521,0.50365674,0.254508,0.0020936371,0.0019764528
0.0030070492,0.0034519979,0.0063185943,0.14871675,0.8385056
0.033298057,0.8892774,0.001008725,0.00039453144,0.07602125
0.32135764,0.08480137,0.5810156,0.00976179,0.0030635593
0.00069923623,0.00063147565,0.0003642741,0.9915308,0.006774306
0.0018193427,0.0011783856,0.011823017,0.0005941424,0.9845851
0.005357656,0.16635987,0.00027794478,0.00057064026,0.8274339
0.91645133,0.030430455,0.00114874,0.0012176743,0.05075185
0.0015558784,0.9907216,0.00027829516,6.981207e-05,0.007374416
0.2514067,0.6589004,0.08154548,0.0035109576,0.0046364516
0.0017405344,0.052942567,0.007597884,0.0010128276,0.93670624
0.21523036,0.23335661,0.53903383,0.005882497,0.006496683
0.0029507743,0.8424171,0.01093166,0.0010892708,0.14261116
0.8801302,0.08699587,0.02823008,0.0026183354,0.0020255565
0.595807,0.12557358,0.2566959,0.01646764,0.0054559205
0.26441598,0.5579997,0.16960151,0.004345084,0.003637735
0.91022044,0.008625403,0.001229719,0.000533984,0.07939046
0.0015551475,0.0018636123,0.002234124,0.98455346,0.009793625
0.03954526,0.00069417094,0.00010844942,2.4720357e-05,0.9596274
0.037953973,0.0041365246,0.95177966,0.004229974,0.0018998313
0.17894235,0.0015978725,0.004903337,8.8671055e-05,0.8144678
0.056281567,0.00039473208,4.744228e-05,3.367686e-05,0.94324255
0.46361476,0.0036514492,0.00124767,0.00021047836,0.5312757
0.023087258,0.06832404,0.0010133183,0.0012341242,0.90634125
0.0017658656,0.0012942515,0.00075332605,0.039110035,0.9570765
0.0045111487,0.00028474952,0.002484109,0.99257165,0.00014839794
0.23935941,0.0071192626,0.021037612,0.00077398896,0.7317097
0.12699425,0.794837,0.03113044,0.04375105,0.0032872625
0.0010328172,0.106605776,0.0026052888,0.0002881966,0.8894679
0.0016965261,0.0009689117,0.98718876,0.00040039368,0.009745377
0.106685884,0.26302096,0.6245712,0.001239065,0.004482932
0.0043775626,0.97934395,0.00079983607,0.00022515663,0.015253497
0.38137954,0.5574897,0.05682425,0.0020906501,0.002215841
0.46002784,0.061249364,0.45667055,0.019343829,0.0027083568
0.022084521,0.0009859789,0.00014117293,8.6221764e-05,0.9767021
0.0030027945,0.0018982961,0.0029535776,0.1794609,0.8126845
0.0016043908,0.95153654,0.00093339244,0.002011973,0.043913703
0.019613815,0.026642356,0.6784496,0.26671132,0.008582967
0.0022821573,0.0012295569,0.97062343,0.011048229,0.014816614
0.013173238,0.2606919,0.0008526645,0.0005353673,0.7247469
0.0019124981,0.081528515,0.0002755835,0.00017678028,0.91610664
0.015824182,0.003848428,0.0061694956,0.97361654,0.0005413431
0.21155596,0.3071851,0.18012327,0.29722637,0.0039092824
0.019431863,0.0012040609,0.0071166162,0.9720876,0.00015978636
0.056048367,0.0041446798,0.007735082,0.93172014,0.00035175995
0.007848519,0.934174,0.0004347319,0.00035181094,0.057190925
0.0013367047,0.0023197078,0.0018274935,0.97294146,0.021574654
0.6743175,0.005439318,0.0016365963,0.0028333927,0.3157732
0.01623166,0.0028381436,0.03423252,0.946102,0.0005956517
0.39819202,0.5444652,0.035214346,0.019415967,0.0027124614
0.0012629898,0.0015050494,0.0011488285,0.98284066,0.013242446
0.09798209,0.614349,0.24602777,0.039496116,0.002145022
0.799903,0.0077139214,0.07065382,0.008429794,0.11329954
0.20054214,0.26562,0.5183377,0.010952246,0.004547947
0.36538234,0.0043524676,0.0027877318,0.00019432776,0.6272831
0.001702365,0.8081219,0.005570471,0.0010929984,0.18351227
0.030953607,0.0028279494,0.16583909,0.009223141,0.79115623
0.003439452,0.003323044,0.00014148164,2.4360692e-05,0.9930716
0.11252414,0.033457316,0.83535796,0.0134987375,0.005161797
0.25797132,0.53757536,0.18175423,0.021247076,0.0014519893
0.045842554,0.0043920064,0.0036606882,0.00013970194,0.94596505
0.05637524,0.003488159,0.00022922759,0.00018857815,0.93971884
0.0016170915,0.9889024,0.00027823276,8.347111e-05,0.009118757
0.001169187,0.0015202442,0.0010060411,0.9918065,0.0044980864
0.605251,0.054847207,0.25289917,0.0793063,0.0076962938
0.15851717,0.7351509,0.101102374,0.002003032,0.0032265855
0.96504694,0.0062110135,0.0076515987,0.00014421454,0.020946186
0.011217831,0.0071704783,0.30578014,0.005713324,0.6701183
0.3637066,0.44903,0.09102058,0.093992494,0.0022503461
0.985276,0.003219626,0.00027545207,0.00010752113,0.011121462
0.09836534,0.0077594006,0.28716484,0.0007028218,0.6060076
0.0061536706,0.002764202,0.27907383,6.203094e-05,0.71194625
0.0016968526,0.0008143895,0.0013933637,0.9838329,0.012262514
0.08154656,0.85426205,0.04238784,0.021126317,0.0006772146
0.5812562,0.2879895,0.07361645,0.0531829,0.0039549624
0.0072990227,0.22495532,0.0014939127,0.0004925692,0.7657591
0.9686705,0.005483714,0.001242219,0.00056271756,0.024040895
0.2119152,0.3275153,0.45726123,0.0010887309,0.002219499
0.93514514,0.0018834783,0.00026151113,0.00022503243,0.062484875
0.9785267,0.0006587852,0.00023891589,0.00017428493,0.020401318
0.9883083,0.0008499145,0.0003295954,0.00012010362,0.01039202
0.015684923,0.0034881495,0.3290418,0.001827819,0.6499573
0.015589263,0.002784411,0.0073131947,0.21265852,0.7616546
0.0043374347,0.0013836467,0.002831821,0.95182574,0.039621364
0.016657058,0.005974191,0.08621295,0.00021912534,0.8909367
0.09881166,0.0016136855,0.53749347,0.00042305805,0.3616582
0.0036607415,0.8217878,0.017424826,0.0021414382,0.1549852
0.0016749798,0.0011669521,0.0011857348,0.9793173,0.016654959
0.10607649,0.65324545,0.20376363,0.034659326,0.0022550877
0.32307923,0.34138107,0.32671148,0.0045645726,0.0042636553
0.0301835,0.0014020784,0.9585118,6.220563e-05,0.009840433
0.7535537,0.16252822,0.0648938,0.01706984,0.0019544624
0.10989962,0.0029999954,0.009778909,0.00012763543,0.8771938
0.0008802176,0.9795411,0.0028318304,0.0039526266,0.012794217
0.003915079,0.0013041449,0.0010642881,0.0025329012,0.99118364
0.15422687,0.028788,0.026737904,0.0026008235,0.78764635
0.32949996,0.0027916485,0.004511101,0.0022436064,0.66095376
0.24074335,0.1396863,0.61148745,0.0047695725,0.003313311
0.19569698,0.14642596,0.64363587,0.011616928,0.0026242137
0.38861635,0.49768823,0.070316315,0.03502185,0.008357182
0.008634264,0.0010499047,0.043906048,0.0003114495,0.9460983
0.0065835062,0.005385246,0.8951583,0.0008614405,0.09201151
0.94744265,0.004498354,0.0068602967,0.0014709706,0.039727677
0.07730983,0.0017700745,0.0014691888,0.00010376022,0.91934717
0.97058624,0.0053952397,0.00073291187,0.0005154083,0.0227702
0.9536571,0.004165486,0.0006637771,0.00042653613,0.04108708
0.48687607,0.0121532595,0.49413374,0.00046051363,0.006376406
0.027611407,0.00076952786,0.00047440897,2.2415765e-05,0.9711222
0.32828417,0.5391471,0.122484036,0.0011747446,0.0089099575
0.55216897,0.37162843,0.044235483,0.028883591,0.0030835157
0.7033787,0.15452713,0.014227968,0.11596911,0.011897099
0.10354001,0.009108036,0.06723485,0.8191056,0.0010115157
0.14625323,0.7512476,0.05387125,0.04728638,0.0013415029
0.0028684146,0.0020622266,0.95869124,0.012867596,0.023510499
0.8753261,0.004704827,0.009048861,0.0011567341,0.10976344
0.53890944,0.34348324,0.1081236,0.007215973,0.0022677262
0.07984109,0.00089480117,0.00020943672,6.8853595e-05,0.9189858
0.0062732575,0.0024454882,0.9327599,0.0026046045,0.055916816
0.0009826992,0.072831735,0.0011347637,0.00014228525,0.9249086
0.0015477735,0.001634816,0.0030548722,0.22599767,0.76776487
0.1639129,0.0037557615,0.008504255,0.00044951797,0.8233776
0.44449046,0.03294242,0.44444856,0.07536783,0.0027507425
0.041780975,0.0030068597,0.109599516,0.00020176602,0.8454109
0.0034988024,0.0022157833,0.97824824,0.0003825583,0.015654627
0.19213715,0.09296438,0.67047036,0.04252638,0.0019016877
0.9748669,0.0032871508,0.008104174,0.00026486188,0.013476861
0.00050357427,0.96862036,0.0016449695,0.005267259,0.023963863
0.00034616285,0.0007381072,0.01707885,0.00033710108,0.9814998
0.75341237,0.17020217,0.07188859,0.0028282914,0.001668614
0.03544341,0.0060167704,0.07408651,0.8838216,0.0006316818
0.41806406,0.10973511,0.4458498,0.024548817,0.0018022045
0.0023805355,0.16171485,0.005736486,0.007571505,0.8225966
0.61113536,0.14414915,0.23820835,0.0052229227,0.0012841503
0.005621236,0.0026603518,0.911863,0.002039566,0.077815846
0.011570062,0.008043643,0.90875715,0.0022453815,0.06938383
0.0030591795,0.03259038,0.0013132596,0.00016791599,0.96286935
0.08410523,0.0013084738,0.0033198998,6.610429e-05,0.9112003
0.69856095,0.00819671,0.001688584,0.0009801115,0.2905736
0.2010086,0.0022611434,0.00039121695,0.00024386056,0.7960952
0.34282568,0.5594403,0.09385439,0.002174779,0.0017048968
0.0009952151,0.021869235,0.0038028136,0.0011089538,0.97222376
0.002014623,0.0017667541,0.0022310608,0.9717923,0.02219535
0.20035712,0.41334015,0.3018571,0.08292104,0.0015245407
0.013840996,0.0020983068,0.9745609,0.002287782,0.007212067
0.059000727,0.008472995,0.055304766,0.8766226,0.000598842
0.7416125,0.027776938,0.22804894,0.0014072438,0.0011543977
0.00087478576,0.9870432,0.002044415,0.00034614603,0.009691431
0.021516643,0.0016588533,0.006319629,0.9698738,0.0006311386
0.2745324,0.6495078,0.072198704,0.0016466227,0.0021144627
0.62279487,0.0506242,0.2328938,0.0915776,0.0021095485
0.10288963,0.5559139,0.317333,0.020767102,0.0030963405
0.1547439,0.78318334,0.05605782,0.002574931,0.0034399536
0.96268356,0.0052644913,0.01169182,0.00034768778,0.02001246
0.0020319782,0.3198011,0.009213664,0.011389754,0.6575635
0.01195182,0.0018021513,0.0021466108,0.9837884,0.00031099058
0.0006808575,0.018092288,8.549535e-05,8.118487e-05,0.98106015
0.0012203287,0.9771867,0.004073883,0.000968886,0.016550232
0.031684265,0.00118038,0.00012557724,4.0154966e-05,0.96696955
0.21426538,0.7333736,0.04894424,0.0018713817,0.0015453734
0.0042424053,0.0020799409,0.001531424,0.4318028,0.56034344
0.3926952,0.17532529,0.22792657,0.19053966,0.013513304
0.31660178,0.6166259,0.06319931,0.002080165,0.0014928225
0.004522353,0.002335652,0.0026216889,0.44591236,0.544608
0.00105226,0.8902011,0.0062261936,0.00077993184,0.10174049
0.16806623,0.48265424,0.12290754,0.22378644,0.0025855284
0.80889904,0.0014555454,0.0006015771,0.00025263597,0.18879122
0.018051565,0.0008519748,0.0062784124,0.9739231,0.00089492585
0.0008414408,0.00096614513,0.00074886595,0.9936813,0.003762173
0.96856683,0.0023074206,0.009533209,0.00058052293,0.01901199
0.026439609,0.00089346344,0.9670793,0.00014349112,0.0054441513
0.9548576,0.0053453553,0.008085475,0.00040853277,0.03130304
0.0027982201,0.60901034,0.017055424,0.0013000825,0.36983594
0.9759278,0.0013821773,0.00024537978,8.1933984e-05,0.02236272
0.3655045,0.5418291,0.08782614,0.0016407729,0.0031994833
0.95951444,0.0050114715,0.011871161,0.00024895932,0.023353921
0.24683614,0.47804514,0.26795778,0.004045888,0.0031149974
0.022552025,0.0016447686,0.01319103,0.9621582,0.00045398987
0.9837945,0.0024752752,0.00043563097,0.00021516281,0.013079465
0.2449263,0.5363092,0.105465464,0.11089419,0.0024048719
0.004591698,0.0019338139,0.92862034,0.00090577145,0.063948415
0.27139497,0.666343,0.058918234,0.0009906944,0.0023531325
0.421692,0.4002133,0.17517525,0.00070664514,0.0022128334
0.002624894,0.9874396,0.0004914334,0.00032460212,0.009119572
0.0008809067,0.03417273,0.002182289,0.00049972534,0.96226436
0.85738266,0.004191872,0.015538302,0.0004343713,0.12245281
0.18202238,0.021280773,0.78809375,0.003874739,0.004728371
0.0010133296,0.0021515407,0.075995475,0.000113880764,0.92072576
0.32953683,0.50930214,0.1435603,0.010026199,0.007574524
0.40924463,0.48288062,0.10470206,0.0018267615,0.0013459782
0.9684899,0.003478002,0.00045875332,0.00011799942,0.027455332
0.98933184,0.0012077703,0.00026320005,0.00020353231,0.008993608
0.021453878,0.0027996737,0.008358362,0.9668114,0.00057670055
0.0010194335,0.668195,0.01617318,0.0018746898,0.31273773
0.004139237,0.538337,0.0010983953,0.0003126643,0.45611268
0.9797505,0.0023287297,0.0065570334,0.0012921536,0.0100716315
0.0010140546,0.06908492,0.0025631557,0.00037038018,0.9269675
0.0009953442,0.9771409,0.0017277753,0.0010966908,0.019039331
0.000689003,0.9820624,0.0016287187,0.0001334409,0.015486438
0.27343467,0.5110012,0.20799465,0.0018352078,0.0057342476
0.43474331,0.39788097,0.03616431,0.12928797,0.0019234576
0.28469315,0.58547366,0.038658418,0.089200325,0.0019744325
0.71572256,0.0357571,0.23119931,0.013138685,0.004182284
0.0186751,0.00051729794,0.010507201,0.9696928,0.0006075313
0.0016962049,0.1694584,0.0072830273,0.0007807961,0.8207816
0.6335953,0.00781321,0.016795402,0.0013134516,0.34048265
0.42612067,0.18618305,0.38141012,0.0015133539,0.004772837
0.34111297,0.015372132,0.6398637,0.0008723787,0.002778792
0.0017472535,0.021269375,0.0029827382,0.00043353412,0.9735671
0.521204,0.14786775,0.26017165,0.06485165,0.005904925
0.0047339764,0.0031280513,0.0056759627,0.37746313,0.6089989
0.2973637,0.15098341,0.53537786,0.013506104,0.0027689661
0.0004092318,0.98840404,0.0010364497,0.00010479766,0.010045481
0.24043365,0.19655566,0.47524437,0.08379261,0.003973664
0.0023317758,0.0012350538,0.0016664101,0.9828554,0.0119113475
0.00067503384,0.97983474,0.0031237933,0.0031499406,0.0132164955
0.87203646,0.049378898,0.06749393,0.009870354,0.0012203117
0.0021493954,0.8691696,0.00637305,0.0043994957,0.11790847
0.8588387,0.0062748343,0.001520609,0.00052322337,0.13284269
0.48426574,0.12971097,0.3713768,0.010412663,0.0042337733
0.012656925,0.0007571422,0.0132716885,0.9728457,0.0004685698
0.10314561,0.0023057635,0.009159981,0.00024134932,0.8851473
0.09820437,0.0041171224,0.008247496,0.00048528102,0.88894576
0.0004197632,0.9833329,0.0025771586,0.0020906175,0.011579621
0.9308713,0.0018418186,0.003415492,0.0004126125,0.06345876
0.0041293893,0.9265687,0.005600832,0.00069424516,0.063006826
0.2730616,0.0031247567,0.0026913155,0.00056112674,0.72056115
0.43660104,0.31405422,0.24120905,0.0048322007,0.0033035073
0.024052568,0.002790889,0.95147717,0.00035083343,0.021328576
0.80113816,0.01227163,0.00274682,0.0006967332,0.18314669
0.13748379,0.011497245,0.013794187,0.00060799805,0.83661675
0.009388719,0.00029136558,6.8372516e-05,4.488009e-05,0.99020666
0.020993786,0.0016914385,0.9586966,0.00020073584,0.018417457
0.9149341,0.004979073,0.0011036248,0.00070593256,0.07827727
0.0017898333,0.057430934,0.005526841,0.00046834146,0.93478405
0.14373511,0.55520576,0.24939895,0.049119595,0.0025405867
0.25945202,0.06251684,0.67261773,0.0008580792,0.0045553125
0.94685125,0.0054689334,0.007991008,0.00026826386,0.039420485
0.2572372,0.22982974,0.48799053,0.02115428,0.003788272
0.99171865,0.0013862981,0.0050380654,0.0004930865,0.0013639233
0.0006684614,0.023647558,0.0010435185,0.0008426231,0.9737978
0.34139916,0.4445594,0.21110702,0.001461951,0.0014724844
0.0014323442,0.0348621,0.00013133459,5.865261e-05,0.9635155
0.012408683,0.00051115477,0.9803798,9.1339956e-05,0.0066089984
0.023036249,0.002607908,0.9664512,0.0005845084,0.007320123
0.017217714,0.0012582118,0.9743798,3.3685545e-05,0.0071105924
0.08827251,0.0050198813,0.05108368,0.85457456,0.0010493346
0.006526462,0.0031829358,0.96757966,0.0008984585,0.021812433
0.9848877,0.0009853325,0.0021930237,0.00016936622,0.011764562
0.013909896,0.0022101027,0.17601486,0.00034840748,0.8075167
0.038897224,0.0003931186,0.00073453085,3.5654968e-05,0.9599395
0.17679736,0.7560438,0.046066765,0.01760535,0.0034868026
0.0021818094,0.9513544,0.007616418,0.022114187,0.016733237
0.0026520325,0.98846215,0.00030231394,0.00025573774,0.008327696
0.0015081486,0.0014287588,0.0015827887,0.9265557,0.06892458
0.008900681,0.9426615,0.0011653794,0.0006495146,0.046622913
0.24162272,0.4744766,0.24927267,0.03146913,0.003158851
0.0052369703,0.97539324,0.00080841995,0.00021689215,0.018344529
0.9173989,0.001358253,0.00038270367,0.00021844698,0.08064166
0.006065768,0.0025474338,0.9090518,0.00049266376,0.0818423
0.010753309,0.0015662492,0.014306856,0.9730699,0.00030363473
0.992861,0.00091298646,0.0042228713,0.0012950879,0.0007081153
0.16926296,0.26411432,0.484779,0.07974182,0.0021019434
0.00057198654,0.99084,0.0018324781,0.001586724,0.0051688557
0.59914124,0.37037355,0.018898917,0.006327224,0.005259014
0.95032424,0.0031400546,0.0070592267,0.00027224867,0.039204203
0.17390144,0.45709983,0.35996398,0.0073096603,0.0017250831
0.001849441,0.086238325,0.002889341,0.0007209073,0.90830195
0.64401495,0.24037838,0.09394359,0.019005671,0.0026574018
0.00045689163,0.07018784,0.0014117142,0.00037365805,0.92756987
0.026802527,0.0067693605,0.013053393,0.95223784,0.0011368549
0.001337786,0.70031637,0.0057048476,0.0029778462,0.28966317
0.49628264,0.38937768,0.11141295,0.001794137,0.0011325822
0.23494792,0.025867172,0.08311105,0.65450406,0.0015698047
0.0019012976,0.9778165,0.0003078587,0.0001846466,0.01978961
0.14721939,0.5692417,0.2810414,0.00065017375,0.0018473214
0.51861286,0.3708364,0.10593116,0.0022029812,0.0024166005
0.0017964434,0.0017501267,0.00489927,0.32092685,0.67062736
0.0063891816,0.0015390381,0.053752173,0.0001393011,0.9381803
0.41513526,0.52474123,0.055216424,0.0017948766,0.0031122104
0.6825494,0.25149593,0.05910379,0.004528385,0.00232246
0.031163367,0.0022717156,0.9448897,0.00013413487,0.02154113
0.046370972,0.09931481,0.05844795,0.79474807,0.0011182114
0.3454162,0.2560204,0.050762914,0.34443867,0.00336182
0.002289496,0.0011672104,0.0011758524,0.97539437,0.019973079
0.042092573,0.00063400215,0.949523,7.484579e-05,0.00767562
0.009074289,0.0077598453,0.7660004,0.095731966,0.12143353
0.0013878215,0.9595047,0.0020862715,0.00013189037,0.03688931
0.0007093386,0.0007677301,0.0005593655,0.9895098,0.008453698
0.35750577,0.4280236,0.21008688,0.0019492836,0.0024344733
0.95291716,0.0030583935,0.009421864,0.0002736541,0.034328915
0.0013586633,0.13189226,0.0053187683,0.00075516,0.86067516
0.13047381,0.79919934,0.05273424,0.014766773,0.0028258662
0.024223713,0.002240729,0.0061893533,0.9665817,0.00076448574
0.79649067,0.0031969897,0.012273425,0.18720149,0.00083741033
0.010232056,0.0056503653,0.006941569,0.65954024,0.31763577
0.23617065,0.56334805,0.10720947,0.08150649,0.01176535
0.6260668,0.2782404,0.091623805,0.0013805346,0.002688456
0.0027217509,0.37611496,0.007878558,0.032896742,0.580388
0.5316092,0.006034305,0.001511955,0.0014856341,0.45935893
0.98220384,0.0029062782,0.0056242696,0.0007268606,0.008538753
0.22948308,0.42046815,0.34373137,0.0031729338,0.0031444314
0.0010190733,0.0013999842,0.00067096914,0.9881499,0.008760026
0.21764268,0.72509557,0.044645946,0.008151923,0.004463849
0.53806233,0.43531337,0.022149686,0.0016426172,0.0028319962
