RF_0,RF_1,RF_2,RF_3,RF_4
0.061992704873255346,0.05085136913144882,0.2896089411671587,0.016861790571721838,0.5806851942564153
0.17233491014687213,0.1430214646927501,0.3489072828031929,0.12576513591028685,0.20997120644689787
0.3279849225971892,0.16745183612740994,0.05616120813761044,0.014960081551545134,0.4334419515862452
0.2759255926864417,0.12928232484295027,0.08681944523580873,0.005865272448592762,0.5021073647862068
0.234969556847621,0.08396520930314873,0.4701221401899782,0.013159998904679752,0.1977830947545723
0.07544061701431329,0.30519693314175134,0.05405030598070197,0.0348603365711908,0.5304518072920426
0.28176862755904497,0.39967448597310373,0.13449807602057612,0.0038645267318896154,0.18019428371538543
0.3619855215075358,0.10180894555925056,0.09016080200961038,0.3365624982970189,0.10948223262658434
0.19782524584819988,0.1900868924850527,0.076902920941727,0.12953565974936346,0.40564928097565683
0.29415985847210213,0.161968396778277,0.08063414277318386,0.040506087439229586,0.4227315145372074
0.24823055521017817,0.18255599627236857,0.10480383466455828,0.0038525398466878187,0.4605570740062072
0.09414401768977737,0.3029794986567935,0.11981058465864676,0.21329412310042528,0.26977177589435686
0.08473592977501905,0.7274775749247557,0.08883409884883132,0.01348895029144984,0.08546344615994415
0.19762059147332928,0.1869591475341765,0.1705685919626658,0.28576449856847924,0.15908717046134896
0.48420230041383655,0.21404512656206112,0.1773735795408945,0.00645050285274067,0.11792849063046701
0.5164369580925838,0.21019148567925305,0.11751209289835396,0.02912586135461319,0.1267336019751957
0.4920686894980772,0.23323741868751227,0.10502839942398495,0.0008217762203107854,0.16884371617011504
0.3562499737771619,0.22726732633724236,0.17655804260408392,0.0074176298992671575,0.2325070273822448
0.24266823045699096,0.3507536173866097,0.22435792264736396,0.045284370407346196,0.13693585910168923
0.06409295317351496,0.3233462696294522,0.4894925848604774,0.007517046931336107,0.11555114540521946
0.08580994369859767,0.13349131588623375,0.010031462448538761,0.28930561196365884,0.48136166600297103
0.3183564862059161,0.40129506661784087,0.10476333635363451,0.008731388182592571,0.16685372264001588
0.19083278364167736,0.4340221466557871,0.1329212435998628,0.0289779570785474,0.21324586902412535
0.0299498696898837,0.020300461805831192,0.024087448353817213,0.898571986425479,0.027090233724988345
0.4146249346270141,0.21792582536087007,0.14136315963372315,0.01965216347879427,0.20643391689959834
0.8693919945541421,0.009177019585561724,0.047396407710291424,0.001961463186133222,0.07207311496387162
0.05061923444401611,0.04213372537187707,0.020563797611748303,0.8063444775613418,0.0803387650110167
0.08931560506990653,0.2388104128930118,0.04664047482542103,0.012219958228097995,0.6130135489835626
0.17559309231211484,0.30703422584102824,0.1345476125500726,0.21091564401031943,0.1719094252864648
0.3996178163339078,0.2449474029437584,0.19777767371414576,0.01628933135381527,0.14136777565437297
0.15896763717455306,0.3062745122217229,0.07016947699662877,0.010690261364433275,0.4538981122426619
0.11274735257116589,0.3009750074897385,0.08173491610274226,0.008546145215355676,0.49599657862099744
0.0939988787415956,0.24400077825758815,0.05370526079132759,0.002879522532817173,0.6054155596766716
0.3271919011400252,0.14876898568222868,0.1275559351834602,0.008465638657799875,0.38801753933648603
0.4030505867930373,0.27774411747108163,0.18989667693835532,0.022832313361854734,0.10647630543567108
0.049222333118393725,0.038302345351364606,0.02870000643331359,0.7882055084203428,0.09556980667658553
0.05843846741546149,0.05235749547937247,0.028481288769668697,0.7385330687215389,0.12218967961395862
0.07640454819781244,0.21739415000726814,0.32236944052294747,0.04153417245648834,0.3422976888154835
0.05541369957968281,0.07642817931669808,0.023038631983491712,0.7265584619028701,0.11856102721725717
0.03489182154037933,0.014262512889573233,0.024797061340826848,0.8321187361685315,0.09392986806068913
0.37383080874702196,0.33996513759681657,0.1146996069922512,0.043845113117939656,0.12765933354597073
0.2183582357406287,0.36514616995031723,0.17282227147504992,0.07573326638768464,0.16794005644631946
0.13427090134245526,0.25630615031915754,0.42154603349018155,0.09067385112149333,0.09720306372671242
0.22722997025906874,0.21020321972139566,0.17279289600284886,0.04645012315270936,0.34332379086397724
0.27223807622278223,0.07599404676025558,0.577991932192121,0.009887116986013422,0.06388882783882785
0.09131648048662551,0.32395392800942296,0.07157825785450671,0.08950483545875582,0.4236464981906887
0.5176663535373826,0.15644259227828278,0.17387944156776428,0.04520768114144211,0.1068039314751283
0.12293985435885761,0.19251812376408625,0.026346698694606353,0.00536851748416052,0.6528268056982891
0.45402734492761376,0.21870337546382285,0.10179304475841672,0.053816570009543235,0.17165966484060324
0.22632668211532184,0.21519002751601662,0.1302951300589617,0.34585926389005517,0.08232889641964436
0.11591141758478861,0.09087169073826852,0.10617530321541858,0.5540312743358068,0.13301031412571765
0.2509718088783959,0.22659898313828836,0.4102708196265785,0.023828600308883424,0.08832978804785385
0.16785554380308296,0.48459747726020264,0.16239127148593113,0.03083316584448993,0.15432254160629338
0.032431874010431745,0.015445323338583766,0.01402191390963478,0.8674676052370116,0.07063328350433805
0.1539849553717161,0.4943710206835086,0.1788569073723199,0.0182229502879757,0.15456416628447964
0.1663860781141062,0.16412575439326743,0.345366709674885,0.053541799909326525,0.270579657908415
0.1252737243083537,0.17609966627542167,0.11314829205851298,0.4584328494605675,0.12704546789714422
0.2540892080984672,0.04534428886503838,0.10585248874598424,0.039068727490996394,0.555645286799514
0.1493860471539232,0.3703358974671129,0.271153046087633,0.022931036106593444,0.1861939731847373
0.4718910202573895,0.1808335843313784,0.11621588630075756,0.030089212282745314,0.2009702968277293
0.2471305828078381,0.2411474878233251,0.2628462939167189,0.06111555227255538,0.1877600831795626
0.25862624509767435,0.45485966310852144,0.12881863455657994,0.0027844072178448693,0.15491105001937955
0.10164475536419852,0.24821162415588854,0.4798245917734216,0.0481876900586585,0.12213133864783268
0.07809273114943975,0.2452092156673328,0.045550323438768824,0.004008349476680676,0.6271393802677778
0.2292034355240618,0.35320199185876094,0.23214110596143336,0.015216040773701233,0.17023742588204255
0.7207053370705865,0.08806521385970162,0.07616800015617785,0.05844442433025062,0.05661702458328341
0.08746570642786831,0.6924524480274709,0.08454000380737524,0.0066113907274419825,0.1289304510098433
0.2957848719124885,0.1402209624799291,0.31615180130608794,0.023421582421778345,0.2244207818797162
0.04766946213043808,0.06905193270480223,0.034304457875714595,0.7597482292487495,0.0892259180402955
0.7930867438048814,0.057772844815621706,0.044284560948144785,0.02231816035644039,0.0825376900749119
0.5983609748321551,0.13010746510037172,0.13350614781917033,0.002655454467243085,0.13536995778106006
0.1281502979768504,0.20405087087510637,0.17812127954983453,0.021834670736045964,0.46784288086216264
0.7357902758981721,0.014588069610439968,0.018415277542806776,0.0002469541150304193,0.23095942283355067
0.15483420304310289,0.4583751242923928,0.11936065453974701,0.09232464292175203,0.17510537520300537
0.14398116262460303,0.6180129427484041,0.06972379691085653,0.02002852587733005,0.1482535718388062
0.38856716112998285,0.12802955112566386,0.1326598700909978,0.07742226300033245,0.27332115465302315
0.23194252967072537,0.3876820709180238,0.1302639724061837,0.019688503298094136,0.23042292370697287
0.17497780940212174,0.09657549974791622,0.42588894358932905,0.002736046171341586,0.2998217010892914
0.14924580836754872,0.23831004922698196,0.08716702582781746,0.1673695651548667,0.3579075514227853
0.11374470218252836,0.23629214310413843,0.3552851606900926,0.12083843212021192,0.1738395619030287
0.32838018054661494,0.3373837506267744,0.16969826907670552,0.012261727102223723,0.15227607264768123
0.03933152754305223,0.12330883640370699,0.10945331579532339,0.5151403200185992,0.21276600023931824
0.3557617234272675,0.3475275710874685,0.15783217269793828,0.006204391781012545,0.1326741410063131
0.1589279425077477,0.4861141847446055,0.13378730745962256,0.06531285806070657,0.15585770722731765
0.13450431748685523,0.03588835398769451,0.7473016786857498,0.020827059469092885,0.061478590370607475
0.14033745127555802,0.19979766823195683,0.39427097499695307,0.0500269596436566,0.21556694585187539
0.04133912022810808,0.05894507102274904,0.02353636144952731,0.8235375769894582,0.05264187031015705
0.46917303783221004,0.1474206126699124,0.27863147630884527,0.0019268054799324087,0.10284806770910004
0.37801467811519046,0.17970511187360788,0.27592472824597447,0.009841771697883115,0.15651371006734405
0.055246742105511525,0.02237841924822513,0.019809356763214783,0.8348064756686778,0.06775900621437074
0.2659048319075179,0.05514032268110872,0.08093766457993011,0.005,0.5930171808314434
0.09879641594482397,0.5211576058769947,0.10745020409105945,0.1157864808283335,0.15680929325878837
0.11369177220716355,0.24415274178051333,0.3863987072781632,0.07628515443282363,0.17947162430133612
0.03979955109412621,0.013489580441998161,0.018417454878525905,0.839433352309548,0.08886006127580166
0.6112171335998063,0.13804642837684766,0.08559544472786598,0.02618435319155729,0.13895664010392267
0.1844371913414448,0.4650735036982296,0.12683325538573573,0.07669799616775554,0.14695805340683438
0.1721593992728076,0.40935669218134957,0.11500121688262198,0.07737305509841497,0.22610963656480598
0.07454352072419704,0.04191730526973422,0.13804472856334155,0.620368174017603,0.12512627142512434
0.13323304440495295,0.3054289015342375,0.44531588355862245,0.009511324444780351,0.10651084605740657
0.3649313197406299,0.17926244199995556,0.17345493705613582,0.10473233243908167,0.17761896876419705
0.10289977034319092,0.5977522718198194,0.10026220002465916,0.036004703806367735,0.16308105400596268
0.09218797867997659,0.19306265979617676,0.04418437407441084,0.003504878303521392,0.6670601091459144
0.08836654882935611,0.28839733447946947,0.22399510836121542,0.0142820722699196,0.38495893606003917
0.08714091623402993,0.6998243934373369,0.10343325918332709,0.005570556615488443,0.10403087452981744
0.1458190945273011,0.5347673195364044,0.11308442244741297,0.07626345429307832,0.13006570919580315
0.2081283801056962,0.11352191622698442,0.4235897164916218,0.17487213799730936,0.07988784917838826
0.16195952873614528,0.2297446404884821,0.12276861218905748,0.011678135692506687,0.4738490828938084
0.5093413127833367,0.21927715530863648,0.18072618630184448,0.020067751927141546,0.07058759367904086
0.28384605734261315,0.4024105165122417,0.1265625339918836,0.00477757571820598,0.18240331643505545
0.4993170197595726,0.14912647371804255,0.21934452039617258,0.02441506239486716,0.10779692373134507
0.3036678282654101,0.39829739847533446,0.1313793331285835,0.010129081035406964,0.15652635909526486
0.04359963317975455,0.13638922240100085,0.030469754682356083,0.001022489080135257,0.788518900656753
0.35822325152582934,0.07481459473613762,0.4964800590616732,0.0017431696819039727,0.0687389249944558
0.12948841042879394,0.30898821359259065,0.13236335426112938,0.07736385173975795,0.3517961699777279
0.16987533041990996,0.16964391445818003,0.14584676539429262,0.42352029346642617,0.0911136962611912
0.11403759927043121,0.12305702713249796,0.38393134435928894,0.11337845643605166,0.2655955728017301
0.04235394050826182,0.12124850723635193,0.03648355804193792,0.31619525226637807,0.4837187419470702
0.3051310086893954,0.36524460992654517,0.14983438285634587,0.016908510227864583,0.16288148829984891
0.08502998052938626,0.19304414371341758,0.1548099723539554,0.04279529306916575,0.524320610334075
0.2429919624003772,0.20868975326119038,0.18710098574861583,0.0356095964702575,0.3256077021195589
0.013494408047117995,0.05175363027879407,0.0935430138404379,0.006666666666666666,0.8345422811669834
0.2897614064413378,0.13043049760721417,0.048969808213472125,0.339392547956456,0.19144573978151982
0.04563148280899743,0.057586786453165326,0.022244248504278804,0.7571303158885425,0.11740716634501588
0.3431099032119455,0.13449494295500927,0.16859445873653034,0.021173442963335856,0.332627252133179
0.23938001389074526,0.0892665786270335,0.08246884010758711,0.16256192955083876,0.42632263782379526
0.32574209430786477,0.25516760264799915,0.1409521985531911,0.0028472641327632366,0.2752908403581818
0.41782624310721117,0.07791338592782351,0.05537343375888081,0.35080950923824594,0.09807742796783848
0.18724256418158114,0.1054825213630991,0.10078275106342666,0.5173089538248281,0.08918320956706484
0.10782445914605039,0.23758348356149558,0.2687263073171523,0.014124388340695918,0.3717413616346058
0.051185387992652175,0.04681862309512079,0.04665084386624857,0.6531076288488735,0.20223751619710495
0.7941806349117175,0.0499833468066574,0.07703349275309748,0.001958367143431262,0.07684415838509617
0.293496243314512,0.3206006467567563,0.22036344001496136,0.027436524338464524,0.13810314557530556
0.33783502756499517,0.28141010117482607,0.15564059027968763,0.06629504811725329,0.15881923286323776
0.354600708996944,0.13769483624055792,0.2697606887735376,0.07001202593568166,0.16793174005327874
0.17563656918244466,0.4299460366871946,0.316116654843242,0.014533926275478138,0.06376681301164078
0.08530790929065572,0.26754537310069554,0.051234148216247555,0.00468512679569318,0.5912274425967078
0.04875733723465756,0.03125178416069656,0.01605164175675378,0.8052353683556105,0.09870386849228155
0.11706108831674249,0.30126061218594935,0.08866671998117898,0.0026255457378668375,0.4903860337782623
0.1986938232216656,0.18028714293427203,0.25697447392995865,0.27518298705618993,0.08886157285791386
0.45771570368604875,0.16163871909250216,0.2123915191609907,0.00566033414457254,0.16259372391588603
0.13250244789318863,0.18357698852200005,0.5215273644134782,0.030548084735422476,0.13184511443591046
0.34430725635879783,0.32523834082092307,0.15036080029851784,0.019678500347417773,0.16041510217434357
0.3314416132636426,0.15754527413006308,0.09659420880673589,0.009078868396550763,0.40534003540300767
0.5510907962902712,0.096837049331205,0.2653334663035613,0.003607037957264062,0.08313165011769846
0.14875846888081642,0.2921149324544826,0.11664210921385923,0.22955490568895015,0.21292958376189136
0.05571343888792355,0.11420256875737798,0.10036257754585778,0.450871859770337,0.27884955503850384
0.12085524003386702,0.11910779799419442,0.35309024398646044,0.28512837323077406,0.12181834475470397
0.07791115752365846,0.3078587073691353,0.08506153362510509,0.10553750528200957,0.4236310962000915
0.27763954171057825,0.35751780209490613,0.1422010428975732,0.01889380867083424,0.203747804626108
0.10368138629377936,0.2572600022197079,0.06865125167165598,0.0061400214987194675,0.564267338316137
0.3306180278910229,0.19224855676367653,0.2750804868281179,0.015505956646837342,0.18654697187034522
0.12256944444444445,0.07772222222222222,0.17964285714285716,0.2718700980392157,0.34819537815126056
0.1877799606702584,0.4480003339771811,0.13133725223582182,0.02260764552556192,0.21027480759117662
0.3003408663675543,0.41119071734571344,0.12357210067545027,0.005517541673469181,0.1593787739378126
0.25945773190913585,0.05701380356300215,0.04627485211153146,0.15264634171424088,0.4846072707020898
0.11813065794888711,0.5028168523238765,0.09214058126928285,0.0026478578892371995,0.2842640505687164
0.49165365848150216,0.16588110503617887,0.29433623737105524,0.00285099846390169,0.04527800064736207
0.12855080506402203,0.09278164397387269,0.061509265490219456,0.6282838502882943,0.08887443518359134
0.3991970161292665,0.3122162728979428,0.1362402878479265,0.01040129339176688,0.14194512973309725
0.24284429126718096,0.20261803858796776,0.14227662872543295,0.021685375829408528,0.3905756655900099
0.2581580599347304,0.41250731858594025,0.07911335295747268,0.03123189071846348,0.2189893778033932
0.26705643102973653,0.13586873697379573,0.06577802925549765,0.23801770734964214,0.2932790953913278
0.15616725603931197,0.4354105516389981,0.2013480743067364,0.055671834625323,0.15140228338963038
0.06230990731573141,0.06248338375410698,0.048409151680371264,0.7557850300667668,0.07101252718302331
0.03203253083600363,0.038998505361429944,0.024943262999638845,0.21420170156539864,0.6898239992375288
0.14482255180286882,0.1066490663134177,0.2011145531112875,0.48357841453700623,0.06383541423541987
0.6559746576163635,0.07248328359397735,0.1646327249392894,0.0005700574988499813,0.1063392763515195
0.16396226411795325,0.4509464340526725,0.12610772141591833,0.06186230250537499,0.19712127790808082
0.45494598922139545,0.29272085597651104,0.11433479046850631,0.03355283763048676,0.10444552670310057
0.20961988251131802,0.08115780204776714,0.14995354039883385,0.20520991689050094,0.35405885815158
0.09425906333780765,0.4285350194668187,0.17069939036182957,0.0386860226017695,0.26782050423177456
0.3264964340785611,0.39937325787318256,0.1187122370911169,0.006109046093037883,0.14930902486410136
0.02046545537412197,0.016505143318937834,0.017202098864109106,0.009076759815700077,0.9367505426271311
0.25943916937921563,0.2641734677229367,0.09925075625557947,0.0027723684476420123,0.37436423819462616
0.9155977532129735,0.017719325084420135,0.043993323506711805,0.0019898678261171428,0.020699730369777423
0.041154672785171424,0.03652429334122095,0.020906229473000845,0.7474850911818214,0.15392971321878537
0.4723449510530698,0.2589150602755348,0.11280786542631287,0.01782201353333917,0.13811010971174334
0.24447133501278273,0.32267352297717317,0.06438756683675897,0.08054415490988866,0.2879234202633965
0.2331920306220543,0.20282222439504183,0.08986418800903252,0.007417499355429013,0.46670405761844236
0.03504407572502511,0.016938395993293918,0.030089349249448998,0.8392915660275869,0.07863661300464532
0.12449292923143827,0.30905620768525865,0.1406419600090349,0.05941823600595555,0.3663906670683125
0.05573017879095503,0.04340716107900235,0.025300949014590835,0.843236799430351,0.03232491168510084
0.10160375903451768,0.33269785683882747,0.11297027174505082,0.012171316845654716,0.4405567955359493
0.43746063282276354,0.09664532972051676,0.10176193705263373,0.06623001900740919,0.29790208139667695
0.12304840287239768,0.054016260010209385,0.059821259165761365,0.6947706552000361,0.0683434227515956
0.08391391052396607,0.048230981593885176,0.03229910854778408,0.7457714163649647,0.08978458296939978
0.2993609047905691,0.39401290721778687,0.11756067775928904,0.004560396816005233,0.18450511341634965
0.26721294517360605,0.17527499398116486,0.4234976154901369,0.03874762183707382,0.09526682351801831
0.2079212644863114,0.45377941562870205,0.11485147953026278,0.06662991877007403,0.15681792158464972
0.08302862960577681,0.08451020159561985,0.05760146872270764,0.721650146681429,0.0532095533944668
0.3433089410346712,0.41624843244040327,0.09863305559781149,0.009691868367967763,0.13211770255914618
0.24265719521699533,0.26425558132256655,0.2991620521548049,0.030579309845171754,0.16334586146046123
0.08467574732718207,0.18567727725677707,0.510078984723673,0.014031625227934632,0.20553636546443307
0.044952092928143,0.038195401344455,0.08000393960494578,0.05648325485728046,0.7803653112651757
0.2001189232631509,0.0847248576799141,0.5680055824520236,0.009390521218115717,0.13776011538679564
0.27882322599100623,0.14206233838246843,0.11064080943940471,0.1767676158213069,0.2917060103658138
0.1341711556236459,0.3690477636259493,0.3413411039166281,0.010971167478750725,0.14446880935502607
0.31729984120086097,0.18842848181137373,0.29520747562671606,0.06657950921249839,0.13248469214855083
0.7499397448255702,0.024126625841821812,0.1360060134371964,0.054038099344961114,0.03588951655045042
0.33168155429888685,0.09616411271974946,0.05947833504172676,0.015499565266792359,0.49717643267284456
0.11780201114384146,0.5836667276257507,0.11955419439546794,0.01416519512622734,0.1648118717087125
0.14345556383446664,0.6156073300417181,0.12658652185863334,0.023322378587899633,0.09102820567728243
0.42523535404656015,0.147116805329348,0.16769949518767774,0.07297402552063466,0.18697431991577948
0.2524588680676436,0.14914822591687463,0.08756761919548951,0.003974622156066977,0.5068506646639256
0.065857031933229,0.07671528145844646,0.02716222018018296,0.771228069682044,0.059037396746097634
0.2671647974661757,0.12475509427379196,0.23898499569117587,0.008126675763949077,0.36096843680490737
0.3087009809740276,0.15931460204841624,0.08517329869598372,0.0839608610484328,0.3628502572331394
0.5893100887562277,0.13813353636904652,0.08272712857702849,0.036017356050484874,0.15381189024721204
0.08732216501665063,0.6091460472280632,0.13437581674722632,0.04406647336804609,0.1250894976400138
0.3557180041719149,0.19014398592283982,0.0916248991579188,0.04881356661368965,0.3136995441336369
0.2884492884960277,0.29192955341099697,0.1907238839919577,0.050950813087531396,0.17794646101348635
0.27809947695143644,0.2706411205700471,0.09190578676986266,0.19013070654418293,0.16922290916447086
0.11204779822974664,0.14686453024914825,0.15706092420623552,0.45475558109581465,0.12927116621905493
0.10107577258549756,0.46599720802126443,0.10585484877882345,0.13085310205844375,0.1962190685559708
0.23700052760113544,0.1441714899546422,0.43038753802478225,0.019606595045437797,0.16883384937400225
0.22492749612552237,0.10486913922381502,0.08961559809245986,0.25872303019988974,0.3218647363583129
0.26006732730666116,0.03795710588371553,0.0738001608212612,0.5677208338673655,0.06045457212099659
0.22661400218009564,0.25802709065728996,0.08259122898378791,0.012786432627346099,0.4199812455514802
0.4597170558866748,0.07826970747180292,0.10922230428291779,0.10998437219299899,0.24280656016560534
0.13733693488914855,0.4235520338797128,0.17191881601430228,0.03969865922154194,0.22749355599529428
0.15132932029519888,0.4611109820723063,0.14102600766755868,0.0759140839362684,0.17061960602866758
0.4092536262485859,0.22999122681425035,0.16273604974532682,0.03866642856223538,0.15935266862960154
0.13460941544347305,0.1250276069374947,0.07351246192019661,0.279281908512714,0.38756860718612174
0.08436807727360779,0.7104471088491637,0.08685001191009212,0.011732612350927756,0.10660218961620846
0.3322496581200138,0.16535901181768098,0.070456209164597,0.012538104540687631,0.4193970163570207
0.18283007427819772,0.374908421235278,0.14531213272915305,0.03225312374772668,0.2646962480096444
0.32671665229075664,0.3599946668817612,0.15588190412779662,0.011590075298657097,0.1458167014010283
0.17380504534975888,0.11214564360589618,0.0625924595885737,0.0019097513157987451,0.6495471001399724
0.3567596919912791,0.18310074791851977,0.10147757403824603,0.019056195433469255,0.33960579061848584
0.10168744179330749,0.6516463337474161,0.0810629687339056,0.02911326502345914,0.1364899907019118
0.08966269735812567,0.6184092261591196,0.1696389935786355,0.009867470738690135,0.11242161216542915
0.06229749832622659,0.07683013275321496,0.020143843575352753,0.7218382101253205,0.11889031521988531
0.09523430528045669,0.046147637894359786,0.03787314273181786,0.7594722418422728,0.0612726722510927
0.08511543255169102,0.6485932179529301,0.13130232042074494,0.03521342065512821,0.09977560841950568
0.19681931186748522,0.18927496264163918,0.40483203021147146,0.05700442554132703,0.15206926973807716
0.1703519633320019,0.17041512591213667,0.5758641653907555,0.00137597700392278,0.0819927683611833
0.33043242233511705,0.36606607111333994,0.13021706447465256,0.011417079349402622,0.16186736272748775
0.6058140827455148,0.10177418297240737,0.15235953480989217,0.015959577877410792,0.1240926215947748
0.9610238706090503,0.002712076906166237,0.008493014761538789,8.112130579134161e-05,0.0276899164174533
0.10917108252189206,0.28795385481015534,0.4176292357425004,0.04945557579067215,0.13579025113478016
0.46214812165562613,0.16713968310048358,0.1469841667774681,0.07714002016687782,0.14658800829954438
0.11514820118073248,0.06565944396970902,0.08987668175102043,0.5851057714006398,0.14420990169789819
0.06979897491314327,0.21229787266240738,0.07061247731109133,0.007314804916530674,0.6399758701968271
0.0032628546101299296,0.001115918511760081,0.003472373461127687,0.0045699596684838015,0.9875788937484985
0.33965395844169094,0.23532609209287236,0.22791602348738532,0.04407655948399037,0.153027366494061
0.3112104796809279,0.2617816523870986,0.11987299242642278,0.015915362913697793,0.29121951259185297
0.22256821669413018,0.6052905754810777,0.0764160092028814,0.008754979235994706,0.08697021938591608
0.13562457133888753,0.2005073217525404,0.11250964380540837,0.3871549101995029,0.16420355290366093
0.29511609373168185,0.2267060800542442,0.15922847973858492,0.03570682881687652,0.2832425176586125
0.13214968709186914,0.5159276441403459,0.16032477784340282,0.05929068964232062,0.13230720128206153
0.17579585407863071,0.1421744152393605,0.12836485107902867,0.3367022984008237,0.21696258120215642
0.33971562593564186,0.146712708938418,0.01845321613516468,0.20209779513825776,0.29302065385251763
0.45982236613139527,0.28956319194691493,0.1509897726255829,0.010261568247679454,0.08936310104842748
0.12891046422623353,0.11446379935802536,0.38348737090375934,0.015327123890255433,0.3578112416217263
0.19600945294558747,0.5060366564797604,0.1310408344225248,0.007377561294928384,0.15953549485719884
0.19277691399542532,0.15804222225501607,0.0888541760760286,0.392639342675564,0.16768734499796586
0.4088219980019467,0.09519964201714506,0.22321218334744272,0.11051562124290347,0.16225055539056182
0.824966788373318,0.02109880101082565,0.035207882159503434,0.040289264828738514,0.0784372636276144
0.9262679793428683,0.004190667583305944,0.008958339958906842,0.0005947472367554832,0.05998826587816358
0.2285277398587635,0.2872226091385403,0.13508447070922136,0.15884517702054388,0.19032000327293083
0.104320938737432,0.3136411203584897,0.08729803870144508,0.0016595269157153635,0.4930803752869177
0.2603533728412695,0.34691178258241423,0.126209881918854,0.06392292987309546,0.20260203278436656
0.18107119815271144,0.19375028023446914,0.11016485828428008,0.08863836683824029,0.426375296490299
0.2546675947827153,0.33789818431784896,0.11695019713612322,0.14489399631486755,0.14559002744844501
0.039755485561252926,0.013068359719777847,0.03152657219449312,0.8922809936572479,0.023368588867228497
0.09545982188929251,0.7149014584642173,0.07718260346436842,0.005975095967075986,0.1064810202150462
0.22403370216546697,0.08095416072036954,0.6247078698492352,0.006627857726754161,0.06367640953817424
0.2036910257086609,0.1220085897309617,0.02877467881645279,0.2142745746813855,0.43125113106253904
0.4159568373203982,0.2858605450079772,0.10250846075788514,0.021361811950159567,0.17431234496357992
0.3284642326977987,0.37882245700088535,0.09156268018782791,0.01170975241804139,0.18944087769544662
0.07477891948380722,0.08029121183991712,0.01812474670674336,0.22233141723057354,0.6044737047389589
0.1467347584940557,0.230773478065779,0.19304538138164834,0.04106607493533443,0.3883803071231825
0.3381622753660234,0.2616230511284402,0.26646444248376844,0.02557424703672203,0.10817598398504598
0.3242890683374057,0.17176181438431967,0.051237259643097666,0.20463984611467187,0.24807201152050506
0.15691092205084975,0.5429524706386082,0.11544865254245094,0.0584107753318082,0.126277179436283
0.22783770744793658,0.21194516923810838,0.06670716555735774,0.003936226464770645,0.4895737312918263
0.14959769970512393,0.17856543733836933,0.05962948526021606,0.000392156862745098,0.6118152208335456
0.2566424902141029,0.41557757568817166,0.15352672988675542,0.024011316850303697,0.1502418873606663
0.2270060862956349,0.2991018415334271,0.15824739151483072,0.2274685853802556,0.08817609527585163
0.16030842085532174,0.10494765420560574,0.672335464414015,0.010788885037507363,0.05161957548755015
0.02497511469894281,0.010130102790170365,0.012202841473415833,0.8578616799901824,0.09483026104728866
0.045608966490323394,0.051427903851693574,0.03207025305379651,0.45018667604754214,0.4207062005566445
0.2645692169788131,0.048263208576193664,0.18847741235662935,0.010567480825415965,0.4881226812629479
0.09322835374649163,0.16179254474235857,0.06236798730178168,0.18816987386601355,0.49444124034335446
0.4086256206700075,0.23049709790958223,0.19233234216776618,0.005646228222119598,0.16289871103052442
0.11757711533867413,0.45241367694749285,0.09208082053784297,0.1707450553967992,0.16718333177919056
0.3003743625768827,0.3711132849008314,0.1645198683118503,0.008253260694293022,0.1557392235161423
0.46835217835199466,0.18946413856734817,0.20951497869081948,0.01102357676825762,0.12164512762158003
0.37543766963753705,0.23626257366243053,0.2059147163096064,0.03233501378065585,0.15005002660977015
0.15029567467299798,0.3537844996114441,0.13284973058746752,0.2747166560271266,0.08835343910096358
0.46920389675044616,0.0957555143530555,0.09798248303476152,0.2566110831532111,0.08044702270852554
0.2968228401974488,0.35794945212550006,0.1943854891760715,0.05420828338529074,0.09663393511568888
0.9578869071575431,0.0029966600635787707,0.006513772012982518,0.00041915882034208554,0.03218350194555341
0.16810979224907782,0.4100670717406937,0.15024856424794836,0.09616731445324804,0.17540725730903212
0.07754520318532496,0.0549692457595667,0.7918978838549939,0.0006063503865543111,0.07498131681355996
0.23570544249525743,0.1635048079006246,0.10076740834929244,0.004702636803146788,0.4953197044516788
0.17137390953621456,0.42980114114895707,0.12970251443205816,0.07495450212213646,0.1941679327606338
0.2729713428573008,0.1902511788812868,0.10042170575505129,0.007964888311254557,0.42839088419510657
0.1323870814436434,0.03328608144854722,0.056001785645573676,0.7181586570956778,0.060166394366557865
0.31739198730557044,0.36749562264274827,0.13218919616147942,0.0070114673370447675,0.17591172655315684
0.14248393359658978,0.5146028769891013,0.0975419154988761,0.09857649977176379,0.14679477414366915
0.2579999844856214,0.1832979617057734,0.05194516166572953,0.008647229518385419,0.49810966262449036
0.3808241339961836,0.39607817563755204,0.06324310044249007,0.01359365386958143,0.14626093605419282
0.05309389490288006,0.036856600352342686,0.02946061487409541,0.7600984959191053,0.12049039395157664
0.11352603165396839,0.6186350741831752,0.11674096352861946,0.015977887265540523,0.13512004336869632
0.1581437177845796,0.3491496716363457,0.3536437545570275,0.03621400410660392,0.10284885191544327
0.7281523885015069,0.0025354124532727174,0.012334739634628247,0.0018485836368636764,0.2551288757737283
0.18091195951840572,0.09282758821609693,0.0721799376007029,0.02161728135376019,0.6324632333110343
0.6406122274511107,0.062015886456606564,0.2140866227395416,0.0015421295779798317,0.08174313377476133
0.38609335687147484,0.203369183483904,0.20882385241137252,0.06229493356191901,0.13941867367132946
0.03668355016233095,0.19866612269198,0.0485083927234017,0.1810754630398531,0.5350664713824343
