household_id,person_id,LONGDIST,main_mode_of_transport,international_trip,num_people_on_long_distance_trip,person_1_on_long_distance_trip,person_2_on_long_distance_trip,person_3_on_long_distance_trip,person_4_on_long_distance_trip,person_5_on_long_distance_trip,person_6_on_long_distance_trip,person_7_on_long_distance_trip,person_8_on_long_distance_trip,person_9_on_long_distance_trip,person_10_on_long_distance_trip,reason_for_travel,num_used_amtrak_last_year,num_used_intracity_bus_last_year,long_distance_trip,begin_trip_date,ENDTRIP,num_nights_away_from_home,trip_includes_weekend,date_of_most_recent_trip,farthest_census_division_traveled,farthest_census_region_traveled,great_circle_distance_traveled,airport_size,exit_census_division,great_circle_distance_longer_than_50_miles,num_adults_in_household,own_or_rent_home,metro_rail_status,census_division,census_region,hispanic,num_drivers_in_household,household_grouping,household_income,household_income_imputed,race,household_size,num_vehicles_in_household,LIF_CYC,metro_area_category,metro_area_size,travel_day_of_week,household_urban_classification,household_urban_size,household_urban_rural,travel_day_date,WRKCOUNT,household_stratum_id,person_weight_7_day,person_weight_5_day,person_weight_2_day,respondent_age,respondent_sex,worker_status,DRIVER,respondent_race,respondent_hispanic,proxy_respondent,education_level,respondent_sex_imputed
9000076308,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,04,02,05,03,02,0,52,01,01,02,2,0,02,02,05,01,01,05,01,202205,0,1029,16623.264005,0,78521.8295613855,24,01,02,02,02,02,01,01,01
9000076308,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,04,02,05,03,02,0,52,01,01,02,2,0,02,02,05,01,01,05,01,202205,0,1029,16623.264005,0,78521.8295613855,24,01,02,02,02,02,01,01,01
9000076309,01,0,01,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,09,04,17.50416935,-1,-1,02,2,03,02,09,04,01,2,92,08,08,01,3,1,06,02,05,06,01,05,01,202205,2,1037,111900.12489,149726.7014,0,34,01,01,01,01,01,01,06,01
9000076309,02,0,14,02,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,-1,-1,-1,04,09,-1,2,03,02,09,04,01,2,92,08,08,01,3,1,06,02,05,06,01,05,01,202205,2,1037,112151.90398,154805.53944,0,32,02,01,01,01,01,01,06,02
9000076309,03,0,14,02,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,-1,-1,-1,04,09,-1,2,03,02,09,04,01,2,92,08,08,01,3,1,06,02,05,06,01,05,01,202205,2,1037,109789.34452,134830.83796,0,12,02,-1,-1,01,01,02,-1,02
9000076312,01,1,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,04,0,0,02,202205,202205,1,03,202205,09,04,187.0754774,-1,-1,01,2,03,02,09,04,02,1,93,05,05,01,4,2,04,03,01,07,02,06,01,202205,1,1038,34655.638067,0,246094.323696528,40,01,01,01,01,02,01,04,01
9000076312,02,1,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,04,0,0,02,202205,202205,1,03,202205,09,04,187.0754774,-1,-1,01,2,03,02,09,04,02,1,93,05,05,01,4,2,04,03,01,07,02,06,01,202205,1,1038,50213.458265,0,398506.403663451,28,02,02,02,01,02,01,02,02
9000076332,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,02,03,02,02,2,32,06,06,01,2,2,10,02,04,06,01,03,01,202204,0,1025,27745.788864,36448.694525,0,78,01,02,01,01,02,01,03,01
9000076332,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,02,03,02,02,2,32,06,06,01,2,2,10,02,04,06,01,03,01,202204,0,1025,19407.131637,27284.085928,0,80,02,02,01,01,02,02,03,02
9000076371,01,3,01,01,3,01,02,01,01,-9,-9,-9,-9,-9,-9,02,0,0,02,202204,202204,0,03,202204,09,04,54.39944869,-1,-1,01,2,01,01,09,04,02,2,91,10,10,03,4,2,06,01,04,04,01,04,01,202204,2,1037,50755.07391,67787.410631,0,44,01,01,01,03,02,01,06,01
9000076371,02,1,14,02,4,-9,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,7,03,202204,-1,-1,-1,04,09,-1,2,01,01,09,04,02,2,91,10,10,03,4,2,06,01,04,04,01,04,01,202204,2,1037,34616.422269,52425.398995,0,43,02,01,01,03,02,01,07,02
9000076371,03,3,01,01,3,01,02,01,01,-9,-9,-9,-9,-9,-9,02,0,0,02,202204,202204,0,03,202204,09,04,54.39944869,-1,-1,01,2,01,01,09,04,02,2,91,10,10,03,4,2,06,01,04,04,01,04,01,202204,2,1037,58435.410302,74539.247095,0,14,02,-1,-1,03,02,02,01,02
9000076371,04,3,01,01,3,01,02,01,01,-9,-9,-9,-9,-9,-9,02,0,0,02,202204,202204,0,03,202204,09,04,54.39944869,-1,-1,01,2,01,01,09,04,02,2,91,10,10,03,4,2,06,01,04,04,01,04,01,202204,2,1037,58435.410302,74539.247095,0,8,02,-1,-1,03,02,02,-1,02
9000076377,01,1,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202205,202205,2,01,202205,09,04,96.50258322,-1,-1,01,1,03,02,09,04,02,1,93,06,06,01,1,1,01,03,02,01,01,01,01,202205,1,1037,19121.81681,0,76440.1500471191,37,01,01,01,01,02,01,03,01
9000076380,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,05,03,02,2,53,07,07,01,2,1,10,03,02,03,02,06,01,202204,0,1029,5469.291417,7077.2622648,0,77,02,02,01,01,02,01,06,02
9000076380,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,05,03,02,2,53,07,07,01,2,1,10,03,02,03,02,06,01,202204,0,1029,8552.3508356,11122.273263,0,87,01,02,01,01,02,02,03,01
9000076381,01,1,21,02,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202204,202205,9,03,202205,-1,-1,-1,-9,09,-1,2,01,02,05,03,02,2,52,11,11,02,2,2,02,02,04,04,01,05,01,202205,0,1029,18048.865701,28397.104718,0,58,02,02,01,02,02,01,06,02
9000076381,02,1,21,02,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202204,202205,9,03,202205,-1,-1,-1,-9,09,-1,2,01,02,05,03,02,2,52,11,11,02,2,2,02,02,04,04,01,05,01,202205,0,1029,26141.99235,42612.957773,0,62,01,02,01,02,02,01,05,01
9000076382,01,0,08,02,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,1,02,-9,-9,-9,-9,-9,-1,-1,-1,-9,07,-1,1,02,02,07,03,01,1,73,01,01,01,1,1,01,03,02,02,01,01,01,202204,0,1034,13157.486318,16753.930191,0,51,02,02,01,01,01,01,01,02
9000076391,01,2,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,03,02,235.4919155,-1,-1,01,2,03,01,03,02,02,2,31,07,07,01,4,2,04,01,05,05,01,01,01,202205,2,1025,101082.10961,148763.06197,0,31,01,01,01,01,02,01,03,01
9000076391,02,3,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,03,02,235.4919155,-1,-1,01,2,03,01,03,02,02,2,31,07,07,01,4,2,04,01,05,05,01,01,01,202205,2,1025,64642.754388,94660.073528,0,30,02,01,01,01,02,02,06,02
9000076391,03,3,01,01,5,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,7,03,202204,04,02,491.467768,-1,-1,01,2,03,01,03,02,02,2,31,07,07,01,4,2,04,01,05,05,01,01,01,202205,2,1025,63281.008886,82445.996969,0,9,02,-1,-1,01,02,02,-1,02
9000076395,01,0,01,01,3,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,05,03,100.8952698,-1,-1,01,1,01,02,05,03,02,1,53,04,04,01,1,1,09,03,03,06,01,02,01,202204,0,1029,4563.7461833,5459.5082099,0,67,02,02,01,01,02,01,05,02
9000076397,01,4,01,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202205,202205,1,03,202205,05,03,70.57323866,-1,-1,01,2,01,02,05,03,02,2,52,06,06,01,2,2,10,02,04,07,01,05,01,202205,0,1029,7727.7349728,0,42166.6511534787,67,02,02,01,01,02,01,06,02
9000076397,02,8,21,01,1,02,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202205,202205,1,03,202205,05,03,85.70936579,-1,-1,01,2,01,02,05,03,02,2,52,06,06,01,2,2,10,02,04,07,01,05,01,202205,0,1029,5381.0166331,0,30010.8728989992,68,01,02,01,01,02,02,08,01
9000076408,01,0,03,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,834.5667341,-1,-1,01,2,02,02,05,03,02,2,52,08,08,01,2,2,02,02,05,03,01,05,01,202204,2,1029,12313.424286,17064.137753,0,54,02,01,01,01,02,01,06,02
9000076408,02,0,03,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,834.5667341,-1,-1,01,2,02,02,05,03,02,2,52,08,08,01,2,2,02,02,05,03,01,05,01,202204,2,1029,12285.780861,16504.299958,0,54,01,01,01,01,02,02,06,01
9000076414,01,10,04,01,1,01,02,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,05,03,62.12244599,-1,-1,01,3,01,02,05,03,02,3,53,06,06,01,3,2,10,03,01,03,02,06,01,202204,2,1030,10748.028537,13005.152867,0,65,01,01,01,01,02,01,06,01
9000076414,02,2,04,01,1,02,01,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,05,03,62.12244599,-1,-1,01,3,01,02,05,03,02,3,53,06,06,01,3,2,10,03,01,03,02,06,01,202204,2,1030,6726.9589593,8800.7486542,0,57,02,02,01,01,02,01,04,02
9000076414,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,05,03,02,3,53,06,06,01,3,2,10,03,01,03,02,06,01,202204,2,1030,20385.004505,26360.688688,0,50,01,01,01,01,02,01,03,01
9000076433,01,0,03,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,04,1,0,02,-9,-9,-9,-9,-9,02,01,194.8721177,-1,-1,01,1,03,01,01,01,02,1,11,06,06,02,1,1,01,01,05,03,01,04,01,202205,1,1021,17672.647286,20513.66032,0,39,02,01,01,02,02,01,07,02
9000076436,01,0,03,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,180.3759399,-1,-1,01,1,03,02,05,03,02,1,52,07,07,01,1,1,01,02,04,01,01,05,01,202204,1,1029,9505.4464577,0,32480.9258335616,33,01,01,01,01,02,01,06,01
9000076437,01,2,03,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,1,01,202204,07,03,39.82871586,-1,-1,02,2,02,02,07,03,02,2,73,04,04,01,2,2,02,03,02,07,04,06,02,202204,1,1034,10589.085585,0,45086.4179372349,64,02,02,01,01,02,01,03,02
9000076437,02,20,04,01,1,02,01,-9,-9,-9,-9,-9,-9,-9,-9,01,0,0,02,202203,202203,1,01,202203,07,03,27.26141868,-1,-1,02,2,02,02,07,03,02,2,73,04,04,01,2,2,02,03,02,07,04,06,02,202204,1,1034,12325.284014,0,42909.5755644014,63,01,01,01,01,02,01,03,01
9000076440,01,0,03,01,6,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,06,03,131.9951168,-1,-1,01,1,03,02,06,03,02,1,63,03,03,01,1,1,09,03,03,01,02,06,01,202204,0,1031,5336.6453636,0,16052.4092126279,75,02,02,01,01,02,01,04,02
9000076463,01,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,09,04,214.5600625,-1,-1,01,2,01,02,08,04,01,2,82,06,06,01,2,1,10,02,04,01,01,05,01,202205,1,1035,62443.18755,0,154352.845775589,68,01,02,01,01,01,01,03,01
9000076463,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,09,04,214.5600625,-1,-1,01,2,01,02,08,04,01,2,82,06,06,01,2,1,10,02,04,01,01,05,01,202205,1,1035,31031.0894,0,137831.926921492,64,02,01,01,01,02,01,03,02
9000076464,01,2,03,01,3,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,07,03,34.8653233,-1,-1,02,2,03,02,07,03,02,2,72,04,04,02,2,1,02,02,05,01,01,05,01,202205,1,1033,17238.367035,0,79494.0588747105,32,02,02,01,02,02,01,04,02
9000076464,02,1,01,01,3,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,07,03,34.8653233,-1,-1,02,2,03,02,07,03,02,2,72,04,04,02,2,1,02,02,05,01,01,05,01,202205,1,1033,27042.442877,0,103024.828064599,23,02,01,01,02,02,01,03,02
9000076469,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,02,05,03,02,0,52,03,03,02,1,0,09,02,04,05,01,05,01,202205,0,1029,58215.025728,86702.743092,0,92,02,02,02,02,02,01,01,02
9000076474,01,1,01,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202203,202203,0,03,202203,07,03,172.1583333,-1,-1,01,2,01,02,07,03,02,2,72,08,08,01,3,3,06,02,04,07,01,05,01,202204,2,1033,14756.886228,0,48219.5493787529,45,01,01,01,01,02,01,05,01
9000076474,02,1,01,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202203,202203,0,03,202203,07,03,172.1583333,-1,-1,01,2,01,02,07,03,02,2,72,08,08,01,3,3,06,02,04,07,01,05,01,202204,2,1033,12457.158869,0,38407.4986616101,41,02,01,01,01,02,01,06,02
9000076474,03,1,01,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202203,202203,0,03,202203,07,03,172.1583333,-1,-1,01,2,01,02,07,03,02,2,72,08,08,01,3,3,06,02,04,07,01,05,01,202204,2,1033,6939.7487086,0,14452.4268621841,9,02,-1,-1,01,02,02,-1,02
9000076482,01,2,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,7,03,202204,09,04,2303.610036,-1,-1,01,2,01,01,05,03,02,2,51,11,11,01,4,3,06,01,04,05,01,04,01,202205,2,1029,16736.382295,24236.097421,0,43,01,01,01,01,02,01,07,01
9000076482,02,2,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,7,03,202204,09,04,2303.610036,-1,-1,01,2,01,01,05,03,02,2,51,11,11,01,4,3,06,01,04,05,01,04,01,202205,2,1029,16774.039725,25058.20338,0,41,02,01,01,01,02,01,06,02
9000076482,03,2,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,7,03,202204,09,04,2303.610036,-1,-1,01,2,01,01,05,03,02,2,51,11,11,01,4,3,06,01,04,05,01,04,01,202205,2,1029,19225.699108,25775.755656,0,9,01,-1,-1,01,02,02,-1,01
9000076482,04,2,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,7,03,202204,09,04,2303.610036,-1,-1,01,2,01,01,05,03,02,2,51,11,11,01,4,3,06,01,04,05,01,04,01,202205,2,1029,19268.957585,26650.087937,0,7,02,-1,-1,01,02,02,-1,02
9000076491,01,0,01,01,2,01,01,02,02,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,123.4599204,-1,-1,01,4,01,02,02,01,02,3,22,09,09,01,4,3,08,02,04,06,01,05,01,202204,2,1023,5175.1839242,6687.5628489,0,69,01,02,01,01,02,01,07,01
9000076491,02,1,03,01,2,01,01,02,02,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,0,03,202204,02,01,123.4599204,-1,-1,01,4,01,02,02,01,02,3,22,09,09,01,4,3,08,02,04,06,01,05,01,202204,2,1023,6920.0264306,9456.2642646,0,60,02,01,01,01,02,02,06,02
9000076491,03,1,01,01,1,02,02,01,02,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,2,01,202204,05,03,165.63548,-1,-1,01,4,01,02,02,01,02,3,22,09,09,01,4,3,08,02,04,06,01,05,01,202204,2,1023,3950.4698412,6002.6290361,0,22,02,01,01,01,02,02,06,02
9000076491,04,0,01,01,2,01,02,02,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,123.4599204,-1,-1,01,4,01,02,02,01,02,3,22,09,09,01,4,3,08,02,04,06,01,05,01,202204,2,1023,3594.3365099,4783.6907149,0,19,01,02,02,01,02,02,04,01
9000076494,01,0,04,01,1,01,02,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,09,04,64.58254699,-1,-1,01,3,01,02,09,04,02,3,92,09,09,01,3,2,10,02,05,02,01,01,01,202204,1,1037,3701.2951328,4972.9907258,0,68,02,02,01,01,02,01,06,02
9000076494,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,09,04,02,3,92,09,09,01,3,2,10,02,05,02,01,01,01,202204,1,1037,6275.0840585,8420.3851721,0,69,01,02,01,01,02,02,03,01
9000076494,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,09,04,02,3,92,09,09,01,3,2,10,02,05,02,01,01,01,202204,1,1037,6357.7839941,8715.1305667,0,42,01,01,01,01,02,02,04,01
9000076495,01,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,81.40063401,-1,-1,01,2,03,02,03,02,02,2,33,06,06,01,2,2,10,03,02,03,01,02,01,202204,0,1025,5563.6193891,6502.9653486,0,79,01,02,01,01,02,01,06,01
9000076495,02,1,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,42.84528987,-1,-1,02,2,03,02,03,02,02,2,33,06,06,01,2,2,10,03,02,03,01,02,01,202204,0,1025,5178.8161206,6049.5347877,0,70,02,02,01,01,02,02,04,02
9000076505,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,02,05,03,02,1,53,05,05,01,2,1,05,03,02,03,02,06,01,202205,1,1029,6862.1911112,9060.3523121,0,31,02,01,01,01,02,01,06,02
9000076505,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,02,05,03,02,1,53,05,05,01,2,1,05,03,02,03,02,06,01,202205,1,1029,6717.6341849,7891.2867001,0,13,02,-1,-1,01,02,02,-1,02
9000076507,01,0,01,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,04,02,55.83153605,-1,-1,01,1,01,02,03,02,02,1,33,01,01,01,1,1,09,03,02,07,01,02,01,202204,0,1025,13837.255122,0,63582.8756556265,68,02,02,01,01,02,01,05,02
9000076518,01,0,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,60.37508436,-1,-1,01,4,02,02,05,03,02,4,53,11,11,01,4,4,08,03,01,05,02,06,01,202204,2,1029,30767.988518,43261.279375,0,18,01,02,01,01,02,01,04,01
9000076518,02,1,14,02,1,02,01,02,02,-9,-9,-9,-9,-9,-9,02,0,0,02,202204,202204,4,02,202204,-1,-1,-1,-9,-9,-1,4,02,02,05,03,02,4,53,11,11,01,4,4,08,03,01,05,02,06,01,202204,2,1029,30767.988518,43261.279375,0,20,01,02,01,01,02,02,05,01
9000076518,03,0,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,60.37508436,-1,-1,01,4,02,02,05,03,02,4,53,11,11,01,4,4,08,03,01,05,02,06,01,202204,2,1029,25266.966919,40156.777034,0,56,01,01,01,01,02,02,05,01
9000076518,04,0,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,60.37508436,-1,-1,01,4,02,02,05,03,02,4,53,11,11,01,4,4,08,03,01,05,02,06,01,202204,2,1029,33427.808811,55652.559603,0,55,02,01,01,01,02,02,03,02
9000076527,01,2,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,3,4,02,202205,-9,-9,-9,202205,-9,-9,-9,-1,-1,-9,1,01,01,03,02,02,1,31,04,04,01,1,1,09,01,05,01,01,04,01,202205,0,1025,5462.304861,0,18507.1260102992,82,02,02,01,01,02,01,04,02
9000076528,01,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,1557.378561,-1,-1,01,2,02,02,08,04,02,1,82,03,03,01,2,1,10,02,04,04,02,06,01,202204,1,1035,5467.7239531,8065.598208,0,67,01,01,01,01,02,01,04,01
9000076528,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,1557.378561,-1,-1,01,2,02,02,08,04,02,1,82,03,03,01,2,1,10,02,04,04,02,06,01,202204,1,1035,5295.6662662,6547.6490826,0,65,02,02,02,01,02,01,04,02
9000076544,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,05,03,02,2,53,04,04,01,4,1,04,03,02,06,01,01,01,202204,1,1029,77117.597657,100185.95629,0,34,01,01,01,01,02,01,03,01
9000076544,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,05,03,02,2,53,04,04,01,4,1,04,03,02,06,01,01,01,202204,1,1029,18535.58035,22010.307352,0,23,01,02,02,01,02,01,03,01
9000076544,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,05,03,02,2,53,04,04,01,4,1,04,03,02,06,01,01,01,202204,1,1029,16711.317306,20721.375622,0,30,01,02,01,01,02,01,03,01
9000076544,04,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,01,02,05,03,02,2,53,04,04,01,4,1,04,03,02,06,01,01,01,202204,1,1029,15097.334769,21708.238182,0,5,02,-1,-1,01,02,02,-1,02
9000076561,01,2,02,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,3,02,202204,06,03,207.9906963,-1,-1,01,2,01,02,05,03,02,2,52,11,11,01,2,4,02,02,04,03,04,06,02,202204,2,1029,15159.085502,22811.807242,0,37,01,01,01,01,02,01,05,01
9000076561,02,3,02,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202204,202204,1,01,202204,06,03,207.9906963,-1,-1,01,2,01,02,05,03,02,2,52,11,11,01,2,4,02,02,04,03,04,06,02,202204,2,1029,8708.1101219,14553.784337,0,36,02,01,01,01,02,01,06,02
9000076578,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,01,02,01,02,2,21,06,06,01,2,1,10,01,05,04,01,04,01,202205,1,1023,26117.58632,36904.468783,0,61,01,02,01,01,02,01,03,01
9000076578,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,01,02,01,02,2,21,06,06,01,2,1,10,01,05,04,01,04,01,202205,1,1023,49767.638799,70668.47832,0,67,02,01,01,01,02,02,03,02
9000076593,01,10,07,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202204,202204,0,03,202204,03,02,40.87097221,-1,-1,02,2,01,01,03,02,02,2,31,10,10,01,2,7,02,01,05,01,04,06,02,202204,2,1026,5988.3237189,0,17275.7025452353,57,01,01,01,01,02,01,05,01
9000076593,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,03,02,279.980813,-1,-1,01,2,01,01,03,02,02,2,31,10,10,01,2,7,02,01,05,01,04,06,02,202204,2,1026,6001.797651,0,15467.2732226585,57,02,01,01,01,02,02,04,02
9000076596,01,0,09,01,25,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,08,04,132.065275,-1,-1,01,1,01,02,08,04,02,1,83,05,05,01,2,2,05,03,03,07,01,03,01,202205,1,1036,7967.4630486,0,77878.0268273822,26,01,01,01,01,02,01,06,01
9000076596,02,0,14,02,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,-1,-1,-1,03,08,-1,1,01,02,08,04,02,1,83,05,05,01,2,2,05,03,03,07,01,03,01,202205,1,1036,2439.0533234,0,16946.9017169734,6,01,-1,-1,01,02,02,-1,01
9000076604,01,1,04,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,07,03,186.6598438,-1,-1,01,2,02,02,06,03,02,1,62,05,05,01,2,1,10,02,04,03,04,06,02,202205,0,1032,50639.379621,59677.330165,0,78,01,02,01,01,02,01,03,01
9000076604,02,1,04,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,07,03,186.6598438,-1,-1,01,2,02,02,06,03,02,1,62,05,05,01,2,1,10,02,04,03,04,06,02,202205,0,1032,50753.319949,61701.62838,0,78,02,02,02,01,02,02,03,02
9000076607,01,1,01,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202204,202204,0,03,202204,03,02,122.7809637,-1,-1,01,4,01,01,03,02,02,4,31,08,08,01,4,2,02,01,05,01,01,04,01,202205,3,1025,8289.8188206,0,29509.5472005112,57,02,01,01,01,02,01,06,02
